s_name,b_hour,county,address,rate,geo_loc,pic_url,gmaps_url,type,comm,area,create_time,update_time
北投溫泉博物館,星期一休息星期二10:00–18:00星期三10:00–18:00星期四10:00–18:00星期五10:00–18:00星期六10:00–18:00星期日10:00–18:00,台北市,台北市北投區中山路2號,4.5,"121.50715,25.13657",https://lh3.googleusercontent.com/p/AF1QipNw-IwFUF216K7DA_5MlUTit8rtgnMc0aoreeNA=w408-h300-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ6fE69FCuQjQRPAp8aSmP8a0,室內,10205,北投區,2025-05-05 12:54:26,2025-05-05 12:54:26
林語堂故居,,台北市,台北市士林區仰德大道二段141號林語堂故居141號,4.5,"121.54692,25.10963",https://lh3.googleusercontent.com/p/AF1QipOZnBNr6mCYXxzL4uB_zK8hWeAcAexE3D-n4iDt=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJJxO0DC6sQjQRLIeZfWBrKN0,室內,929,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
錢穆故居,,台北市,台北市士林區臨溪路72號,4.4,"121.54793,25.09416",https://lh3.googleusercontent.com/p/AF1QipOlQ-6DkqNwbfXaE01KbhsPHCVHPRP4M5B5GLR4=w408-h289-k-no,https://www.google.com/maps/place/?q=place_id:ChIJq_MBriKsQjQR1u1oVWMj-yQ,室內,291,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
牯嶺街小劇場,,台北市,台北市中正區牯嶺街5巷2號,4.3,"121.51534,25.03175",https://lh3.googleusercontent.com/p/AF1QipMjIUQm6U4xLE7os_P4fH1YDCP4VjRpekryUv8H=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJnWf3yJipQjQRX34xeCAISx4,戶外,533,中正區,2025-05-05 12:54:26,2025-05-05 12:54:26
台北偶戲館,星期一休息星期二10:00–17:00星期三10:00–17:00星期四10:00–17:00星期五10:00–17:00星期六10:00–17:00星期日10:00–17:00,台北市,台北市松山區市民大道五段99號2樓,4.3,"121.56136,25.04774",https://lh3.googleusercontent.com/p/AF1QipMqU1NN79sPAP7Fwdaa5TjJBPSWx1sw8hC-BjZS=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJm603z7-rQjQR83X4gSH91qg,室內,647,松山區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺北市立天文科學教育館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–20:00星期日09:00–17:00,台北市,台北市士林區基河路363號,4.6,"121.51836,25.09582",https://lh3.googleusercontent.com/p/AF1QipOMCkr9M4M2EE-FicsBWrrLc5Mv-kVDHkO8d8-W=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJl8eBsL6uQjQRwwn6OA2ejxI,室內,11758,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
凱達格蘭文化館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市北投區中山路3之1號,4.0,"121.50575,25.13711",https://lh3.googleusercontent.com/p/AF1QipNnZwLew93wOaHyoJDG-LkBrr-MdsrWnikorDpq=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJWXzyH0WuQjQRfpg3X-At_0Q,室內,741,北投區,2025-05-05 12:54:26,2025-05-05 12:54:26
順益台灣原住民博物館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市士林區至善路二段282號,4.2,"121.55198,25.10098",https://lh3.googleusercontent.com/p/AF1QipNQDjoP1rf7N0UscqdJ-FdiOcxC2_4sHtJCRDRQ=w408-h873-k-no,https://www.google.com/maps/place/?q=place_id:ChIJUfdCqzusQjQRuNKyfvlikoM,室內,700,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
北投文物館,,台北市,台北市北投區幽雅路32號,4.5,"121.51437,25.13819",https://lh3.googleusercontent.com/p/AF1QipODiCE31rj8D2Sde9sxv77PHJP--Zx_NC_Rill2=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ64wm5WmuQjQRZ0BQwNMuyBM,室內,3750,北投區,2025-05-05 12:54:26,2025-05-05 12:54:26
樹火紀念紙博物館,星期一休息星期二09:30–16:30星期三09:30–16:30星期四09:30–16:30星期五09:30–16:30星期六09:30–16:30星期日休息,台北市,台北市中山區長安東路二段68號,4.4,"121.53360,25.04820",https://lh3.googleusercontent.com/p/AF1QipNlUF8ubfN8nygIy_FltWvDAzuJsalmGwrQ7M1C=w408-h408-k-no,https://www.google.com/maps/place/?q=place_id:ChIJiV2syWOpQjQRrChqa_sz7-o,室內,794,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
胡適紀念館,星期一休息星期二09:30–12:0013:30–16:30星期三09:30–12:0013:30–16:30星期四09:30–12:0013:30–16:30星期五09:30–12:0013:30–16:30星期六09:30–12:0013:30–16:30星期日休息,台北市,台北市南港區研究院路二段130號,4.5,"121.61611,25.04058",https://lh3.googleusercontent.com/p/AF1QipPgAdwhL2nRFqFgfMHbL5tkLIwHp5m5uvMgFtiP=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi4BOd0WrQjQRsvPDF7xNNaM,室內,255,南港區,2025-05-05 12:54:26,2025-05-05 12:54:26
芝山文化生態綠園,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市士林區雨聲街120號,4.3,"121.53192,25.10428",https://lh3.googleusercontent.com/p/AF1QipMpD8VMeuPOcR0FZcJvHmToTyo_sy376muhLm3f=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ5UsB_5uuQjQRI9fGBstDWS4,戶外,725,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
敘舊布袋戲園,,台北市,台北市中山區吉林路144巷8號B1,4.4,"121.52981,25.05602",https://lh3.googleusercontent.com/p/AF1QipMGywktbxzM-_yujYTWg05QLUtyosvoN0w-Fode=w408-h408-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ4Yv8_z-sQjQR0GtBbn3k21Q,戶外,50,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
袖珍博物館,星期一休息星期二10:00–18:00星期三10:00–18:00星期四10:00–18:00星期五10:00–18:00星期六10:00–18:00星期日10:00–18:00,台北市,台北市中山區建國北路一段96號B1,4.4,"121.53606,25.05042",https://lh3.googleusercontent.com/p/AF1QipMDQgcx_SFVrgJYZOY3B7BjekzbsvjqAmzuuEWu=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbVjU3GGpQjQRf-842jJJufc,室內,5833,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
郵政博物館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市中正區重慶南路二段45號,4.5,"121.51477,25.03162",https://lh3.googleusercontent.com/p/AF1QipPS4Bj551vLtiTURS-ZJBbI3n4u70zZPuazY437=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ0QGCo5ipQjQRRVNCf4ND6VM,室內,3585,中正區,2025-05-05 12:54:26,2025-05-05 12:54:26
西門紅樓,星期一休息星期二11:00–20:00星期三11:00–20:00星期四11:00–20:00星期五11:00–21:00星期六11:00–22:00星期日11:00–21:00,台北市,台北市萬華區成都路10號,4.2,"121.50686,25.04201",https://lh3.googleusercontent.com/p/AF1QipORjUwRr2vvp-8TUTQhHibKc860Q-LQuG1v6FwT=w408-h255-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi-yspAmpQjQRxcHc_lwnNHw,戶外,18134,萬華區,2025-05-05 12:54:26,2025-05-05 12:54:26
MAISON ACME｜圓山別邸,星期一休息星期二休息星期三11:00–17:00星期四11:00–17:00星期五11:00–17:00星期六11:00–17:00星期日11:00–17:00,台北市,台北市中山區中山北路三段181之1號,4.2,"121.52459,25.07311",https://lh3.googleusercontent.com/p/AF1QipOUd4hbG9Uom3Fa2siuOmpDsE4ThCIhoUREQNPt=w408-h612-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-ffZ_VGpQjQRK8D1GPqahW8,室內,877,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺北賓館,星期一休息星期二休息星期三休息星期四休息星期五休息星期六08:00–16:00星期日08:00–16:00,台北市,台北市中正區凱達格蘭大道1號,4.6,"121.51675,25.04015",https://lh3.googleusercontent.com/p/AF1QipPgXQQIFtycKiYgdYObW2Sf7Y4F9QciSAhJiOza=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVQLmGXWpQjQRE2IFPLgJ0b0,室內,1582,中正區,2025-05-05 12:54:26,2025-05-05 12:54:26
大稻埕辜宅,,台北市,台北市大同區歸綏街303巷9號,4.0,"121.50877,25.05874",https://lh3.googleusercontent.com/p/AF1QipOIT4yiSF9pa5PipAMB0TMcM5bSkzvfnomcbxjJ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ63Hu1RWpQjQRvTaLF1sh_Q8,戶外,199,大同區,2025-05-05 12:54:26,2025-05-05 12:54:26
圓山大飯店,,台北市,台北市中山區中山北路四段1號,4.4,"121.52652,25.07893",https://lh3.googleusercontent.com/gps-proxy/ALd4DhF9stpM_y0ncshstdJ1c8Nl0ZoGWTasFY7_SEpSt7LSQETXZDOX_c_P-wfymmDCxdi_EFj4tvs6O3yb5htwDiYZ-ZsTt1EiXI4UmCt4QQfm1fgEFBmms6G6gTrhR4GA-MNHXWQ4bwlwUglSiz25CuTXBNow1VfaSeXDewj9LmwwpgtXRwIosUfd=w408-h270-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ8yTxWq2uQjQRPx2hN4IMZ-Y,室內,23735,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
大安森林公園,,台北市,台北市大安區新生南路二段1號,4.6,"121.53629,25.02966",https://lh3.googleusercontent.com/p/AF1QipND3JQE4DhKViBySLhiq77GXVCM0uL4jcjd1Q1e=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJnzZlOoCpQjQRH-WG9egh-2E,戶外,40780,大安區,2025-05-05 12:54:26,2025-05-05 12:54:26
關渡自然公園,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市北投區關渡路55號,4.4,"121.47083,25.11889",https://lh3.googleusercontent.com/p/AF1QipO6SGh_MfrkcFecD6vTgtPsaq8uFhN84QehCGPM=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ5zkxI2yvQjQR-kyqKyvvdns,戶外,5058,北投區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺北市中山堂,星期一09:30–17:00星期二09:30–17:00星期三09:30–17:00星期四09:30–17:00星期五09:30–17:00星期六09:30–17:00星期日09:30–17:00,台北市,台北市中正區延平南路98號,4.3,"121.50968,25.04319",https://lh3.googleusercontent.com/p/AF1QipPrxmPeNmbX0v0aglO9fkPsKa1eBEjAnLELR2Od=w408-h543-k-no,https://www.google.com/maps/place/?q=place_id:ChIJYfq-ogupQjQRT-5x_7-VvaE,室內,6495,中正區,2025-05-05 12:54:26,2025-05-05 12:54:26
長榮海事博物館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市中正區中山南路11號5樓,4.6,"121.51885,25.03859",https://lh3.googleusercontent.com/p/AF1QipMbIZoGgron1DuezPiFL3nYNsa9yimCg-UNBYk1=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ35pHwXWpQjQR3Q86rghjY2k,室內,2982,中正區,2025-05-05 12:54:26,2025-05-05 12:54:26
大湖公園,,台北市,台北市內湖區成功路五段31號,4.5,"121.60316,25.08254",https://lh3.googleusercontent.com/p/AF1QipOZhcYRLKHBKe9OClnbIejeFChoiCVNINWb02jg=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJL25qhuqsQjQRjzwIZ7a6UbI,戶外,18458,內湖區,2025-05-05 12:54:26,2025-05-05 12:54:26
碧湖公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市內湖區內湖路二段175號,4.4,"121.58341,25.08313",https://lh3.googleusercontent.com/p/AF1QipPqS1FqBGo4dU6qJ6585n21QW-zNgpmZ4KoM8hG=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJM4pUiIqsQjQRCsQkmG2dHxU,戶外,7592,內湖區,2025-05-05 12:54:26,2025-05-05 12:54:26
內溝溪生態展示館,星期一09:00–17:00星期二09:00–17:00星期三休息星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台北市,台北市內湖區康樂街236之3號,4.1,"121.62283,25.08731",https://lh3.googleusercontent.com/p/AF1QipNO2K3gkv9Mlq3muZzZ5HnMKAGY81NFTeRdPOFv=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJtXNmAtKsQjQRVS7vQCrlHjc,室內,564,內湖區,2025-05-05 12:54:26,2025-05-05 12:54:26
北投公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市北投區光明路中山路,4.4,"121.50628,25.13630",https://lh3.googleusercontent.com/p/AF1QipOzzLMFUiHdgvxy04uoz4iW45-kMlDutbkmQByh=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGYla20SuQjQRpGbfpJ57k1Q,戶外,16456,北投區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺北市立動物園,,台北市,台北市文山區新光路二段30號,4.6,"121.58099,24.99856",https://lh3.googleusercontent.com/p/AF1QipOv6FPumKIcHnpfv1znCeHhbGcHuon_BhI45_ml=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJj4EySmCqQjQRZte0Cf0G_qo,戶外,72758,文山區,2025-05-05 12:54:26,2025-05-05 12:54:26
紀州庵文學森林,星期一休息星期二10:00–18:00星期三10:00–18:00星期四10:00–18:00星期五10:00–21:00星期六10:00–21:00星期日10:00–18:00,台北市,台北市中正區同安街107號,4.3,"121.52067,25.02155",https://lh3.googleusercontent.com/p/AF1QipOh2n1HohHn0Dl6wzoJstSm5F7R4ee4NfoTTS3K=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_UqnT5GpQjQRLiNTTq95w9k,室內,5494,中正區,2025-05-05 12:54:26,2025-05-05 12:54:26
草山行館,,台北市,台北市北投區湖底路89號,4.2,"121.53811,25.15428",https://lh3.googleusercontent.com/p/AF1QipOwI9CcAf-BWfCON64AJgtQAuhwzwta3PpmLCZ-=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJnYcnC_6tQjQRdi9-BffDr1E,室內,2596,北投區,2025-05-05 12:54:26,2025-05-05 12:54:26
華中河濱公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市萬華區,4.2,"121.49477,25.01540",https://lh3.googleusercontent.com/p/AF1QipMUsSK8-_4zU-75PepL9UXUR3bu13U5e1RQMeZS=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJK-V3dMqpQjQRj4YC5tOD6h8,戶外,5048,萬華區,2025-05-05 12:54:26,2025-05-05 12:54:26
松山文創園區,,台北市,台北市信義區光復南路133號,4.4,"121.56064,25.04384",https://lh3.googleusercontent.com/p/AF1QipPI_UjA7P1_Hvie_nt_glIUph3vDDq1df0EbMpt=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJO0vOI7-rQjQR3Pl9_4cPK8g,戶外,48256,信義區,2025-05-05 12:54:26,2025-05-05 12:54:26
碧湖步道,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市內湖區內湖路三段60巷,4.3,"121.59300,25.08943",https://lh3.googleusercontent.com/p/AF1QipP_JlG5OvvkIr9XtkkSPP5ywv2A_oWL_lR3MQ84=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKT-hO_KsQjQRqcJBaStmlxY,戶外,1305,內湖區,2025-05-05 12:54:26,2025-05-05 12:54:26
白石湖吊橋,,台北市,台北市內湖區碧山巖開漳聖王廟（停車場旁,4.2,"121.58736,25.09968",https://lh3.googleusercontent.com/p/AF1QipMUYWIEsQy0_pW0jzxOIlFfw2B6Aty9X6LD8pNz=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJMRbm0_usQjQROwTu4kmhUSI,戶外,9291,內湖區,2025-05-05 12:54:26,2025-05-05 12:54:26
殷海光故居,星期一休息星期二11:00–17:00星期三13:00–17:00星期四11:00–17:00星期五13:00–17:00星期六11:00–17:00星期日休息,台北市,台北市大安區溫州街18巷16弄1之1號,4.4,"121.53199,25.02417",https://lh3.googleusercontent.com/p/AF1QipPKj1U_97ANRw7iSw1YViTsPCysCl-7AX2CS48m=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJn9bVD4apQjQRIyvOJmpcRDg,室內,349,大安區,2025-05-05 12:54:26,2025-05-05 12:54:26
內雙溪自然中心,星期一09:00–16:00星期二09:00–16:00星期三休息星期四09:00–16:00星期五09:00–16:00星期六09:00–16:00星期日09:00–16:00,台北市,台北市士林區至善路三段150巷27號,4.2,"121.57715,25.11599",https://lh3.googleusercontent.com/p/AF1QipNwh21I6nma-QrPL1hMKb7G7EpArGNqOn1SaoAe=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJcSwSLbWtQjQRig0UO4Da410,室內,794,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
彩虹橋,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市松山區松河街180號,4.3,"121.57665,25.05215",https://lh3.googleusercontent.com/p/AF1QipOjmF1vkv-SZo17voaH042vyjqQ70N0e6-qEWpE=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJIa-yEpyrQjQRyKkO7C2tuWo,戶外,4487,松山區,2025-05-05 12:54:26,2025-05-05 12:54:26
優人神鼓山上劇場,,台北市,台北市文山區樟湖步道,4.1,"121.57380,24.96585",https://lh3.googleusercontent.com/p/AF1QipP771oEJ_76H--c_D0Ev8AH72mNcyHf8WKWntxj=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJSaRSK88BaDQRdWE741zJQgY,戶外,249,文山區,2025-05-05 12:54:26,2025-05-05 12:54:26
擎天崗,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市士林區菁山路101巷246號,4.6,"121.57535,25.16576",https://lh3.googleusercontent.com/p/AF1QipO_TNfc93NmpbqB6FnsGOiV-JS81kYBuvZeYo6C=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJNehVjGSyQjQRiHAgVTN2Gdk,戶外,18669,士林區,2025-05-05 12:54:26,2025-05-05 12:54:26
艋舺公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市萬華區廣州街西園路交叉口,3.4,"121.49991,25.03601",https://lh3.googleusercontent.com/p/AF1QipNPT6ML4QcpwPPGyNGYKeO1bPoMh2inhJoarNgj=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJqfbvC66pQjQRnrL6K4u70sM,戶外,1986,萬華區,2025-05-05 12:54:26,2025-05-05 12:54:26
大佳河濱公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市中山區濱江街5號,4.4,"121.54110,25.07469",https://lh3.googleusercontent.com/p/AF1QipOkox4xZroeMW_9WpAsmZjuKoeSjhqE7IAoSzjv=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJoxwgmQCsQjQRseq7tt1OFuU,戶外,10486,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
迎風河濱公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台北市,台北市中山區濱江街對面,4.4,"121.54704,25.07419",https://lh3.googleusercontent.com/p/AF1QipO5uOzy9tFSvX3z09f9J73xNl1N8u9eddqKybVd=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHbe4QgOoQjQRpab892gw7nY,戶外,551,中山區,2025-05-05 12:54:26,2025-05-05 12:54:26
