gov Id 識別碼,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C3_376430000A_000553,ChIJJzLkJbAfaDQR-0LMy1rVwyU,夫妻肺片麻辣鍋,4.7,1863,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市桃園區中正路1015號,121.2989627,25.0147285,OPERATIONAL,{'open_now': True},AeeoHcIOv0cUW-yyEm2McbcLxOQSIitwbiWcX3AUix6OfBS0SEKhSGoC5P4qavHzZaiJd5aak_yxhnPmlAS9wWx9Zs1H2xQKDFgPoxxW4ST-Fo2x5k6FoQw364U5zmGKgNGQFTPkidBlIcI8GGpyuYNHfD-0g4jalg2and3S_mQChHwrsEXx-vLADKH8q89b6wF5KJxmXJO7E1e_9zfZg7FqG6ysu1ALv0OVysZJaXn0QPYivlHcoQh-drFT4p81fivV7cbZ7HpOYJaOMlYogBvNF5idP9bG5Ns0dW5nxlF-z_sE4n7lgFA
C3_376430000A_000582,ChIJ1-Mod4U8aDQRqW5c0PmMXf0,星之戀咖啡美食館,4.3,1381,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",桃園市龍潭區楊銅路二段712之1號,121.1840837,24.8677858,OPERATIONAL,{'open_now': True},AeeoHcKJXXji0WGbTkxET6Wn3QuIAkMfYdM1FZPwdTXRDPxI-ze2CmDBOwC9dFR05pPQTksVwPeLJBbWn1r-D_arkVh13T1sz1TIKLKe0p6lkni5vXlE9PwGQYg39SGWTFawsN2SV53C1FDf6_aAKkBV9nscgwMBqClI3JSdW8Bn_uYDqyX5aEGnyVwDEmneYJMC_n1K2ZENEIr0CQirWiPI0-0lnzHm7hO3jhhxAtS4-HV8xzAWUQNqp-pY0UuUqKsk1lfyKsd7-Y8WfeVAPzQN54L-Qy6Jtv8pW2Y_ezku0ud1WBLXJJnmvgi50YvX9fuLmit_tsk8P3FCxXZhmeLsOGS4eLP1GC7I341iunbj0GMQomCT8PRitwk-gP4lWLPrvNXmBgz5eNvqndglxC_6dTpTQecDUM0gLS1-_8ypdCUgOJLAXRdkVoGqURw4xh4LX_F1_JSd3jX1GzGHOw8Zh9AxZV7WFJ-nRbECnBhTe_jwhtquaQZ-CTHLHYrRhACCJ0L-yeVTREI3m3USjWn7oslbqinPttA2iye1drT7z1lEXcWJdcY_Mz2U_NgtDzyvGckCyYCv
C3_376430000A_001480,ChIJdeB0BlE8aDQRcqKlwTzaG9A,提緣客家小館,4.3,1160,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市龍潭區上華里龍新新村54號,121.2231861,24.8516011,OPERATIONAL,{'open_now': True},AeeoHcLKnrsHgktkmrehqBFP8Nft8RPWF1KVbnM4Fjawq69pTB65J7r43d-7ebd1r8ZLneK76jIVO1K2Nbmh2kKEn-KWADTny4-fkwceasXSmOg5RYQaoj-K4QPVcTL-Q6_BKk3T6Z80NlgOpLzLQHYiSuQecS97xosk0AqMNS24EIBCOEmMzUya83PMYVe4j4Fz6uTC8sL0JTJsQCjnSSi0I6QaawuzCEp9pihrQCNhtynWSpOaUVu7p8ZNA1tFpFwXJJN9ndm0PMAuPgyLHxY2DK4-2u2Wki39El64JxrD2WrOY6Ma3ntBf04fVjdbgPlfUoeE408b_MlXSDk66vhtb627HjilUqNqdcLVxqRfxi2q4uq6HiUTg5rxUvCJo0tKR6C3yEHh6pb2-tpCdL4Z5_Dgvu5tZiM6ikh2tUXSkDIaBwShEGiSS4Z026qGbyK70c1ZUe6cTWSJu1LFeu2u3D0jR-ywMr9splvWH_FPGj2Uax0A6AbxzKKD3G9gyrCCODI3ZYT9vwePTgbxsLE6SIMABu6MO0cgcEYIjEuW3TcZZFrDzpLgp4nx1pGbXEmT28o3NbSltjIT7w
C3_376430000A_001481,ChIJcdqGz8Y9aDQR4pX3wV2SHd4,亨味食堂,4.6,2088,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市龍潭區大平村民治十六街87巷25號,121.2332616,24.8196747,OPERATIONAL,{'open_now': True},AeeoHcLbYlyMFE_pyCTkQ8pBUJ_D3k_69dQreh13OF61z_pzhGRnpPMJfIhVWjkeSq85qOrNzCa5pdomx7bh6q-JQYVpLjUKjCp5HmbNkpdgak48GNM63Du-Lj99TwvNq2_l_BBn5gscO2KE4IK9Tt6-RB5CalR-M1a9RPgtow9CHftlKLtu1JQX7ChavexS4xNxVyGLwYmCyYMypjtzHwCfoByB0fxLZjIDl42oyZpS2-fvVb8bAvTFkR7ACLoBB-C7BV9rY6H7kKhaKtcphgGnqjfDVWEWGHZw9q1sY2DGrPfVtQ7kf_g
C3_376430000A_001484,ChIJ-YByR0giaDQRWtgaq9SoGD4,錦家御宴,4.2,1090,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市中壢區中山路88號B1樓,121.2264477,24.9553938,OPERATIONAL,{'open_now': False},AeeoHcJum0Hg2RkLz3Jh6ya_WSc5GpA42PRNth6SnNLN0-uC1A99_rErkaLMl46qO3gGkWjfYlDmKD-TGTaPDSWh2owaz6nCArDPbKLN05gDlJms_98NczRMHJ7tzlvVFiAevgWhYavrJv2dDZqxTs2uWuzut9ZMGbty6QchSlbYXy4LHB7QcG23vDxRlRjK_b_a6lh1m0v6QtBm_r9uPa_IhQDV1GRhlZ2vwjzdHdf9EgFTvsj4NEWi9ovwdapS0ynEAlL9FC9ngY-SCX9NDba2tUjHXNcRIf68GshKoyxLD5oghysOff0
C3_376430000A_001487,ChIJyci86nEvaDQRGdq-pc3OeVI,友福花園農莊,3.9,686,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市新屋區中山西路二段602號,121.0637835,24.9822142,OPERATIONAL,{'open_now': True},AeeoHcLRlBBtzMXuUN4Sl6wuRFdu-4seo_nPE8DCqsGCVywuZ4MgLE0bQjljETcQ3rrS7gFuGq90VLHmPrIkghuIgEi3N5732kz3J3PNsttQ-UkLr_lD2wVzFLfeoDcTKD3teOKXS8uuSA9P09Bw3-KwXuHFpmdEyqHGEdWvZcQCwbiQi2aqwrjGpSv90FcaP9sHNQRNWtR3NvJ96pakge1Y9XviqNi4rVEwrF7SCvN-tF421KVLOH4fZywberEp-0CGLZxgMbA1fEWxqlci9VpqcJIPniqIvfXk1UQ0DJdLGQNYQ5lBJqo
C3_376430000A_001489,ChIJz9YH5LkjaDQRivpYLPYriEE,大中壢鵝莊,3.8,528,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市平鎮區民族路二段133號,121.204999,24.9571013,OPERATIONAL,{'open_now': True},AeeoHcJhrdUJMB_ppRkBiYLKztzU-o9yBAtgDnOUGwh2v0V_dybVqHz-oonWRG90KpIjUcPzZxpV5BOo-WHvm4cD0sqJgWC7sCDZKqfRymjvOQrdur9188Zi0u3QomaTmkkfIGp_x5Egul5LMH0xfscryvbbNW4h272W_YW7ibn7-Zqx-n6lG9d_pKGBap5QH43C6pNxcOU1h0x7ep5sZp9UXoN_OPga-EUWzwyBPltc_O01FA2PR_I-_wwFo-g5XEaqxlAvSyyl_VYaA268M0jpw_73S3PDtcn13vdUNUfHujT4bqZmSaM__UVjPtKDkdsaf81z050SkO5UDDIateQ0oqN9xagbVKg0wilMv7nmwR_kX2Vg1oT-WLJZGEMzdhd3W7MwPQkDyREo07Lwfesg_qS7-cpChw46TzveVGqrLDALHjC3PfvPweClNVlND7FDT0rmZ3s_5tl69Y-OL2rQQgHbjdjvtnVeujZ1_QjlW5xdMsRC6bz2VtoFmBFGEj4asNAUVxbJ_1EGTijmj4XfQ7XEDxgHiE81SuNKXGO_GI_NAtqk1XWaNwfiBN_lGnXeD-j43HEl2cF98g
C3_376430000A_001490,ChIJ1atDQVQiaDQR6C9UfHqq2-U,善園客家小館,4.2,905,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市平鎮區環南路三段315號,121.2246657,24.9416033,OPERATIONAL,{'open_now': False},AeeoHcJqoJKScBfNludrD8GORdE8Arh5CyXZtoOFLHbThAEZfdbpyA6bItP18J0f25lBTZe1BMdud9hvojV0j1Zq1FO1tOl2FwmBFO9RpxhcgWNeaQOoHGRBfaoJyPQzDd6ha754ELnkrLxOXJv18q8-rdbfl14v07ncPjdGlqa1hddenfOQ1wazLeAZSnFPPHQtVtLCIrJKsYuWwbX2SkYbhHBIiYDgU-ZRGYynb4OBHJnDntEwaKLW-sTQ9V72N5mIVU6UX3Ft0azeNy_W5TMvIkEwJWQFTWemvrn9Xvf0rxhSCSAYT44
C3_376430000A_001495,ChIJMW-c0bcjaDQRuf1DSXsdiCI,千暉鵝肉店,4.0,775,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市中壢區志廣路65號,121.2078629,24.9604898,OPERATIONAL,{'open_now': False},AeeoHcIzxl9fcYaVCOd5wIR6UXj3tLl5TfgXC0RMsZ5Kjxwv37z7sGgSq8WW1_qFudCNiQDT7kL5sd3Tgw4-qB4BSianJcYnmS-x0PCY852ZDjgx79W6-UmxpXat-AIPVZf21o2iFoQGwP_tk7_ARV9Hc_d53J0mMEObiuVHDFpNbvYjD6JQphJHeZW-LB72id9kmIFhpxzsQWo-saNpF32pE7xeQDQ4z0-NZT1fSefbdeXwHWH3sgi5hJAbbfah2lxh53k1JxpVH67nkPKFiBbvkQQCD3PEMExJfEAD3B55bl6YNehxKFc
C3_376430000A_001496,ChIJ-eGg1IQiaDQRJZ2GqPEkhMA,土埆厝復古小館,4.2,1037,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市平鎮區東光路7號,121.2541587,24.9184549,OPERATIONAL,{'open_now': True},AeeoHcIA98vE-jrLqCqoVHU3-3huyZEiO7BxU-AU81SnieifSz8CXrJRY_zI2kckcKXW6JKSUkuLSGNDM39blmpmi5OkGG3jmvQsNjhxbcaut4zMmlZMEZtxIEsZ8FCvz20jNiVF3uN15Hbcr6MvPuQpBPvTsscKjmLw7ioxhxwh0TcB5pg0IZQzu5KZeeCh_MIvGUzrrbGyt0oQeGBMai6BDNKPj2MgpSVUiZwfNJzaXaJsxCfccFeWVbV1NAqHLrKn6DpXSmcQIMB5O0qXSxXPnDB0klaFrTKmuHkEffyO1-IOCINiv9I
C3_376430000A_001497,ChIJRU1SRgUYaDQRTtdqosWQG4s,老地方客家菜,4.1,4229,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市大溪區員林路一段489號,121.2730661,24.8914281,OPERATIONAL,{'open_now': True},AeeoHcJKS5P-02MVtywrPIqkDhIlE_6cBAzdxp4MiN_jxpvkDU03jwlV4QaIbSVs5UOpJlMzByrLRu4Z-NKWwS86LHlPg27OOf9XogxGgDPs_o0MfAR5QeQO3OjGNz-Av4--neQr_cYASPOlCLr8w0cFbRJCd02dAiWEwPcveyjMdVLywddMbz2D8a_YVkX-XiWKm717XGr16zdu0plhocHN6PT67ETmnJgIzU_oPrAld7J00bfVJ2g9v48kOfudBglhxrFDY-IXYIq5yBYK8Jft333GAp1sZnrJzKmDJNFBXPhOmXNObZ_nPBdvZpdzVYn8izB7yrQBCs-9lRQjgk8lHqLNiEKccgZvORR0xsv8Yi9f2s9--tmcBt9cd88Um6Pg3YN7tl-jsuzwSNbjvedTYs8MWxIEROyq4iEbPsUhzqfKGkcC4k827bFLbmZ1myNBzmkVYLbhEMHFFJjMD4FVG9_fKRdnnYRxq2aw-_hqpxfv-_18Df_eNYUkHKRvaklyN0_qQGB-BEKdIUi7S-YzrGJvQUrOp8Yh1qyWLBQqN9kYvTrBiNMG9U6yUtmufrEyDKLyvmABH-V0lg
C3_376430000A_001501,ChIJQc0_FzYiaDQRcf03R57cMQM,欣園餐館,3.9,175,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區中美路二段142號,121.2207892,24.9601516,OPERATIONAL,{'open_now': True},AeeoHcLf2ez_mbc1Ld9gYVTM474ztyIOlABXgEHTNjL4dZ91HEW5-GC_rhUdmuX_RATrrBZ33ltLqYWFKU0z_UWCp24xfc2zXo2vYIbBM_29UvzOn1mDAmkK90hNmqARXjDLRnaawXCRdmJSDFFIceQUskAWDJ_1pgPtyTKSmi9_E84BGRCldLFcx9ASbgPif-CuD8IjmdD7b8LQRTQ-BhB-rjZh2V_e9PPqMfwqH-43k6MsGyIK35-lVOWgJRqH73ZcHn78ja_xWaMJJR79Yl7wu55cMH0bGHOjWCmSYa86AfiodsEsDAc
C3_376430000A_001524,ChIJObHbu4wjaDQRhUgtv_paoSo,南方莊園渡假飯店,4.2,8916,"['lodging', 'restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",桃園市中壢區樹籽路８號,121.1786449,24.9676284,OPERATIONAL,,AeeoHcJieKjee-ZRvntRW7o-gNHjW8ZW4so8hMmguKJj-OkUn2jDtzh8hqS6CkU4WNgkBJbu7N20aZdkpsmnhBapTsB_f2fxI17c0aPhLaSaSUxtIcOyv6dWzhibOI4WKSGcJ5omB--RmHazKbWU05mGQwYzhrMkhoLxXSzWMW7K2qZSJZMfDUE_4f2Uje3o3Yl5jgShuovR-2r9_0EItycJCa5lHIaoOY5w2dLCFcuteUOCJlYLhfL-0EIbDLAIX9sPEHVXglc7_mqxGUEJkdmI2VS7cNUg0TROzCSk61yJPa95jw0wish1avgNZgs9TV-oxhAgtQaZiEgXgedLo3xZideEKc_4uz93l-l9vMB6puzA2dmoi92mc1XRCx_ElnH_1MDfs1bEChPBbfj313Gkq8nGb7xc2YWmCDWI2UYE3TKfqwgdeHtLiUq6Y5wpNscvOtGKRN6kUHZqcA-ge50j5i9whfqYfWSnO99oLiAUghZj8CjT21XZ1k-xLmUA5O8xliOoYJ7DcnuP5Dm47d-vOJ_1URtxtFYjcyxc-iX_mbi_mFKp21L-8Ax1lFbkMiVMxP4GpZjN
C3_376430000A_001534,ChIJoZG4iWU7aDQRVN-uu48GbWg,揚昇高爾夫鄉村俱樂部,4.3,2717,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",桃園市楊梅區楊昇路256號,121.157123,24.8803532,OPERATIONAL,{'open_now': True},AeeoHcIN3NeAnQLtJWckoXaTd2czgquc310J6HSrYG0zv1M0F1dXRSDJm34uYDG1cYDcBOa4YfVLznvcSUrnvuWFPOEvDVgT2B1NkWTQh6sT03IO7Cl_qFiRiRVACTFBtwGRJx7V_KEofL_2FpLMgE334L5tn4VsjpLHc45RHGR18dNoCmPBvo9Rw5gL4ONwT77Xvhbcv6laboHjyb1wUAQo1gBWnIses4eOoCdA_uUByzK5zrQc4wuMpyxkrn9SuE5uFF4-dSHZS93e83TlgE2TCPfTxt_1ZsrfjI5LFTs3zEsgIBi4-0A
C3_376430000A_001582,ChIJ4xmdb2EeaDQRwG5BDBDZW7g,春天農場,4.5,6964,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市龜山區長壽路272號,121.3371655,24.9989133,OPERATIONAL,{'open_now': False},AeeoHcIukYgixWnPd2ycwSgIWpynHZ_5n6eVfX5XDcwUcvf5ECCefjTG6PRrmTXblxTqo0nu6YqiI6HY7JU1IKpnFGEoaNqcW6Aq5LI4Qn9Bsk7v_xXPH6wf1bmtMhC2KScQjTtUA2kjBnGAwUKUBqkHYUkwUIXZd1BC8dd7EZEiOF-nrjY82_-8dfIGMgrOeSYY-7aILHLXVOcTEebC-Hg5_503E5UD1K1sHcvFH9x4rGklClXjetBoCgmKE7vHdjTDJcLKEU4YRnYjMgKWyRM2-2p9-D6d_-XhVtOpjwZez5I8WZukks4
C3_376430000A_001595,ChIJH7enCjUiaDQRl2dCo67PFpc,滿滿客家菜館,4.3,247,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區中豐路185號,121.2198921,24.9610597,OPERATIONAL,{'open_now': True},AeeoHcLwqQ_4pAIUTC3gh55EE92PONBEEAiqGefeqp6hAd-xuPjvCrOZDGo636ohPKAomy0U_lheIkrFERT_XCIquNxeOrKCt2IU4mW-l5y9259PeVxig-fUvWKjmA-7sqSZUK0tT7khe_KRZt26RcZZNV1sOcqoAYagKSVaWCTLwc9n3CX9kZU00WdEi_HFN-Y1UxVb1EpqjDAcqRAkF_cJFqM1_RepX29Wzg6ijaoMkvAH9u8PQa0tArow3JqKRIquN7M0v8yorLKolf19aYqhvnqN25xah8TT-tT8aFm-q8OuORab_zg
C3_376430000A_001596,ChIJ91BbyTciaDQRTR5beQ0W8Ss,碧園餐館,4.2,141,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市中壢區中台路10號,121.2258366,24.9578368,OPERATIONAL,{'open_now': False},AeeoHcKmqRgZ-Lb1gbkNh93fIukgOpD7aJuu87d_3dWhks762qQUWWj0LDLrnrzdLR8LUJU4I6s3fOGnGm4HMjgjJLnMiH0AJXAPCPWnXvmE4fuk58Dg-uJu_Vc1-GQgD_81dv0TX3zvtOxCXHUrxsiK_laGTtmm_pLjv2qsHP6iHhl4Q_9xMiYjf28o652J5vKnmChLNLXI3d9HNWNo5eHjCzsX9dIvYlIb7310LDHCTtFgy7CC0CYHaAwwk91S9w6b4eayflsT7kNztX3ni9juBT8xnlQkGNjfnLPLhXv3Tt95GL0p
C3_376430000A_001600,ChIJbx1VC4giaDQRRJDrKD66m58,阿嬌米干,4.1,419,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市平鎮區中山路98號,121.2549037,24.9276707,OPERATIONAL,{'open_now': True},AeeoHcKmh-_3It70UWP4rCLuvxgvLZmTdwHf2uL-ytIerqs1oHxi4BtFjh6GdTHe6lDPG7pMIBC8pkBVVgtuPgm8GS-M-NNmlgQHW3mq8ML_JMSI6IE0eSPI35zkF_pNAZ_lDRAuYZCaZmNLvI1SziutwczXZc5VtSo6WJstEvA2Lqv5HGj9_pniI6uYBxbBVswu9DYEtJZDgGqGdWT481sy-YH3FIGAVMd-osu3y1bc0S9Hqw3Kogf8oG5Ae9tB5xTK1uZiIJoywMrqGuJ8QSmIjRQrauuGtrwhKTly7HeYGlzoGqMMnKvadwq6pT9_VFI9XZEvIASnToXEbjLuf7vGyctvrD51rXcrubVKvxSER8SCr1vT18TLH55x9C6qDHZu0KSdR9GTKao4mOzePYoQnmDsOJ-F3mA8v_dhiog1cqW94QT8qN8OhvnH81lzxxyjHHg1TrnSQ4tWVBdBflD3k2r5rXOxSdWZMYaufNZIEkt-7azkomJBxp6-1QvcK-JyNOiUHQSCUbtKYAu59ccJQoBfHsVry1UgD9vYPE9DpfpWjsWuJY_-Mn9YlODqsUZNgrIT7j1C
C3_376430000A_001604,ChIJ3XdZfH0iaDQRHsK4mpuQTjU,小云滇,4.1,2218,"['meal_takeaway', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",桃園市中壢區前龍街35號,121.2535501,24.9292312,OPERATIONAL,{'open_now': True},AeeoHcL2iVE5gwRXBbqEstvqEjAnqOjuK-eCWvpE8JQd0CcxomjUvpqh1Cuu0iyf3YSaGihnw45j0k6D5P0NDGJbSJPSX5bi97Ieei2i_03TRwtYTURWCwZz2TV1_6qDNBTRLYbAqA1JSa_ruHjD1AjaGb4Yvd45MJELop7u2XaT9JPVvzRy-8uf6SNk3nGbar0BtSyfKRbL_6RRe59uy9aLfhMZMAi8sQgaxCt5Sot03Om5ZInbXmZYrTU6gb3zO-hmU9-tuc1fq7zA1oMzc1okD1ybOxToCSR9dH2B5ia5aGcjvTJfGfcLWKuJLgcYx0MuzkDVA3mpIRgFF6UKOQPcrWjOU733gywN7Oa73kXaNuHaOGMOkhf_N10yG40VOYfBsOA38TldLyVmhKOGq5ZiWI_-x2nYOGZTwDMm7o1WL-_FMZh8d0dsQohA37hI0E68-4tjCGcTUZLHAcr_9a9L1Nianen8covE1C-bmKoWooEIBJ0RoPhvZ5Zo6OicaZuPFBODltvn4aM6nNjTOt0zUKIQB-kJ7OmAob8h9cTPEd56OqMt-RTctuDzDxZdidIsB1yADjyR
C3_376430000A_001605,ChIJ5znTZH0iaDQR0gprtGDT5LY,版納傣味,4.3,1258,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區前龍街16號,121.2533065,24.9295057,OPERATIONAL,{'open_now': True},AeeoHcKZ2Dut-riu6KZC2fkiP12HIbyutx8T3-14gNZUD7NwpFRdnooMfxTWu-rTiym-G1M8pMXcsgKeTplIGz-uqi8WlqJnLWBxxvaZQwo_qeKMTfQqvsFAlW3nWDErEB3nVwbbfefLA-qpaEAs382BCbGJRMBas0kqcc6NqWy2w1k-7OmGzLsTSvAKhmKm95Xh-j00nzhJsIdKSbvgc2rqtOX3lfHglfmUjf0gfpduNqA9j7OzcLR8KISIruDz8xm3uY6T-jlHlaxUD3JfiWK75EOESUUP4oW1m220qfNuT4AtIlZU
C3_376430000A_001606,ChIJ9W2DgIciaDQR8dGuzaSD3Ao,阿秀米干,4.2,1582,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區龍平路209號,121.2537851,24.9288993,OPERATIONAL,{'open_now': False},AeeoHcKFlXCrT5I0vT45aQakqGUMi-N7lj-IcL4jAQD32ze9GnXrlfQgZeLrfEJMfsPF_4I8FD-m3MPOzoLL0Vok6VbLP1GlAGNS6GjzzY6RtoY9OebyouxQ6oa5u-uCal4WpPHCaJ44Wgzt3xv7qqHOYdkoAJa9sktPs-m7v6t7Zdq1EX7fwb04J7MwQhCzR17JVgnk5Kz5trTXPi8Oo7BW2Bzod0f7RTbNxS14V2IXij-ybsr9wECstLDSDAE65jvkUlk7VZV9fbatADLwfQgHKBPF92NNDwD61KlUaqTKxDHTQTzTa-oX05i1trBuZqUnRNRiU4H5lUuJI4mSboRM3dcQFbLMBRZe_gYcWDBqY8y5y1wxhHHfifqCMkT_QavP_Ga530NiFg1blMKVg5K5CFoirADaYZH2Gd4tiH3waHnheaGj_xuZYgzaFDCUHZt2O1k_R-xv-L7y1fK80k3E5Xr5_-8wI9-LdVqzYrsEmQ1ySvXoyKXo7x_GSrDGUmmCpm3qy-yGUZDuRyCn2kMMOnuWgc0pviN8s6kK88YYyWVzY-eAHfYmYWtdDqpxO_vo8pvFBUhm
C3_376430000A_001607,ChIJeRgw630iaDQRc48B7lxb410,蔡記米干,4.4,74,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區龍平路327號,121.2554102,24.9298318,OPERATIONAL,{'open_now': False},AeeoHcJYCz42lwkGa7TS3rdxXtRENsCLglZroRNmWueJwSwo8RtqK1XF4bJ58Ggur8Mo61sNeeC3TXhBCtxlBhWhMubfEyqP484m5hVGKy3InCuWNb98DIjiTQ3PjQbiAI79xOCG1r7caBvebb-QZjMXBS1njbjPjdC_mZGRB_bJVWLNNww7cd9mZtCnpIrNz3YpYxTvZqxUZh7QwNGl5dB2Zfs1DNgthSwBYVqzEnNixOyIXU-1PIjTyrV-eS8S0r-qEj3gQ616DI3-LNISmyPrdLgUQQdE3DAITszmuZ1NuBea6RTU6iE
C3_376430000A_001610,ChIJ0cuAaYciaDQRSIRFnUTdGTU,合家歡阿婆麵店,4.4,124,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市平鎮區忠貞路109號,121.2554251,24.9278184,OPERATIONAL,{'open_now': False},AeeoHcJiBWNYwf-Q5aPliEhwwldT67f_doNdQ5DBQETjFyCweMhDmmORns9WL5S2tfs3cNzqxmmurPKP4PYdcFA5I_PJn3TH_IGu7iZXr51D4sC5o6xERC6Tfmx2-wRmSIdoq24RWcItKWboM8TjFtHpCKoWrASOWysOEJHWwkQY9R3bpq--hyHuxN5v2H0Lw3sLJinR2WC_oUaJMJOnHhA6KCHHx2bxn0Ru9cZPSnCO4Za6OalGjjIZQml6_pf2PYVtc64RZQWc3rJuca_QLEvkRGcDLTW8b4E8hbfVZP9Dwy68RsKD0rs
C3_376430000A_001614,ChIJ-9tls3siaDQRbgo1jmb_0ik,雲滄小館,4.4,165,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區中山東路四段15號,121.2551002,24.9366588,OPERATIONAL,{'open_now': False},AeeoHcL_gGymF8d4oqtJnyyFTL7Yd8cnPtpzrgIBhyRcVCfvkIQqzefMMOz6S7tnjYTiyu5yDMbVv36SPma5wrx2fV3ES56cBmfadVHNwMfWQmwoOrn34fL7a1cDRfWdqZ7s2I9ulzZ3zf59ob5HvYOjliEvAHdWKXZkt7DysiLsiqBQM8qPEaTIwbeohGtGyagbFfEzu5lfZ2n8vidUpddQpbv2Su9YHltvIDDA81FVzNtG34iTgVCll5v176tCk8ycycxLtDxS2xQPmC3Fk3gbGBA74blebLO7rMuo9H9whwJWHJcECkE
C3_376430000A_001615,ChIJe0IjvX0iaDQRL791HFJFv8I,忠貞米干,4.4,1720,"['restaurant', 'point_of_interest', 'food', 'establishment']",桃園市中壢區中正五路210號,121.254851,24.9302092,OPERATIONAL,{'open_now': True},AeeoHcJZPt49OtxONM2mSKKoaKMp43bMCugOdiyr1kF5hS57EC1HYoGV-QN0WdXU_eS2Mp5wSLX2pTwuVO7e3ntUNcau4efKIIaaomtURceS-rQs6Efq5COFXX5t_vAark8yxdYFqevlWkzLhcn5xDyyn57b0pUwsNEMixQbaNjlPBI1yAwMs9Tv2LY0ajdlblUvf4nXIWb6RaFZRN8nFty_N9QN7r1WRGIGgU0Ey0VGZT3Yk_CMz8UbEYcFwm8b5Cvw7cQV_ak2QdcgiYzWoez7XVT-SNU7sJbQjxNl9y-Gqc4NdD7klWU
C3_376430000A_001657,ChIJbREn0iUfaDQR-Yr_nk_26m8,來福星花園大飯店,4.0,3608,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市八德區東勇街276號,121.3070048,24.9638265,OPERATIONAL,{'open_now': True},AeeoHcKczz-nX-Azp0h8a1saAaeGWdq1B8tV-PmqyNPEiUtZhKGB4n1NGmebgJ-nuwzyVB8d1KGYNRpJp4eirjjGTf3hzkhMPOaKLJ21b3hyHeLtYm9kJMIM3OEKibBkbfg4r4VckXRjTceZGGs7U74HC-iUCq5u54QuABp5YW6GshMKZSk9SpQkgNUwYQkiPwNH_D_OCXJH4pA52qS-sKkNlyy49ncrZ7jEShqsM5-ww8l4EsvfbPXh26_ydmyHiBHeN0KkUZqTJZA6BMBwzv9lTCmKjvhMfHXKi-5lcQyYicIsZp4St_vEsckdNvK9cKryGm5iMTXnhWJrrQ54Cj7DLddTq_1LY04vJJ2o4YywN9fTZOW9_X72-2GyYU3r2f79yJn54fdnVhGr1KNiSYZQhFdWMLkRIEmYUK8NpLcHG7JN3Vays4ZuG6Sh8F6Pywl6l5bejz_pdrsPCKBbbJSRix4ULhb5fUpG0u6_kC_sPpzhbAefcwTSKqpzg1NwYrWAXeir9FAhxUxvG2OjSlEqGIov2fHSlnQkN7E8w6ChrmWiFNHhjEANv2XYtHGwFsph-sOQ3aiK566JhA
C3_376430000A_001660,ChIJmTYd7y4faDQR1kovXmWBUd4,老陳家夫妻肺片,4.5,409,"['restaurant', 'food', 'point_of_interest', 'establishment']",桃園市八德區介壽路一段612號,121.301,24.9677497,OPERATIONAL,{'open_now': False},AeeoHcIlKuANLvkPIgks5hylvMO5y7uDmCTYpcTkors7pJ3W76npFxe2fP1WT2c3xfbDzjZjYQfk0e2cxY1qIyPgUK19tbeMq99GTc8YQjlcjzkvf3GSkazJ9q-HAcLMwJDJjt7HkwB8u8YwspVruY5JJB1Re0OwOTcZ3wu-YWBeM7iNIwG6WpKH7K4YhYea-cBhcrFbI2vT4Ng96rh3Oa3TOqM0e2Uy2ZmvI8jOZ64ZGf3BpAWMqnazkCc6HgchcptaVTWgxtKhd3q2vNs8YN-Ff0QhGhXWSDH2O2GJB_F96bq-gDvsGQE
