Name,Rate,Comm,Url,Address,Business_Time,geo_loc
啡嚐不可咖啡館 (無預約；同組客人上限5位；不併桌、拆桌),4.9,177,https://www.google.com.tw/maps/place/%E5%95%A1%E5%9A%90%E4%B8%8D%E5%8F%AF%E5%92%96%E5%95%A1%E9%A4%A8+%28%E7%84%A1%E9%A0%90%E7%B4%84%EF%BC%9B%E5%90%8C%E7%B5%84%E5%AE%A2%E4%BA%BA%E4%B8%8A%E9%99%905%E4%BD%8D%EF%BC%9B%E4%B8%8D%E4%BD%B5%E6%A1%8C%E3%80%81%E6%8B%86%E6%A1%8C%29/data=!4m7!3m6!1s0x34683734e15f9e8f:0xba6fda8ea3b3688b!8m2!3d24.8335113!4d121.0245056!16s%2Fg%2F11lgqgw79b!19sChIJj55f4TQ3aDQRi2izo47ab7o?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市北新一街26號1樓,星期二、休息; 星期三、12:00 到 20:00; 星期四、12:00 到 20:00; 星期五、12:00 到 20:00; 星期六、12:00 到 20:00; 星期日、12:00 到 20:00; 星期一、12:00 到 20:00. 隱藏本週營業時間,POINT(24.8335113 121.0245056)
風情萬景咖啡屋,4.3,460,https://www.google.com.tw/maps/place/%E9%A2%A8%E6%83%85%E8%90%AC%E6%99%AF%E5%92%96%E5%95%A1%E5%B1%8B/data=!4m7!3m6!1s0x3468386452e6bd1d:0x18640c01032864e8!8m2!3d24.7617545!4d121.1166946!16s%2Fg%2F11c54_xwcn!19sChIJHb3mUmQ4aDQR6GQoAwEMZBg?authuser=0&hl=zh-TW&rclk=1,307新竹縣芎林鄉Unnamed Road307號,星期二、休息; 星期三、休息; 星期四、休息; 星期五、休息; 星期六、07:00 到 17:00; 星期日、07:00 到 17:00; 星期一、休息. 隱藏本週營業時間,POINT(24.7617545 121.1166946)
墨咖啡 INK COFFEE,4.6,"2,523",https://www.google.com.tw/maps/place/%E5%A2%A8%E5%92%96%E5%95%A1+INK+COFFEE/data=!4m7!3m6!1s0x34683594addad9dd:0xc3c5505321b1caf5!8m2!3d24.799274!4d120.9643338!16s%2Fg%2F11b7twzz9c!19sChIJ3dnarZQ1aDQR9cqxIVNQxcM?authuser=0&hl=zh-TW&rclk=1,300新竹市東區林森路180號,星期二、12:00 到 22:00; 星期三、12:00 到 22:00; 星期四、12:00 到 22:00; 星期五、12:00 到 22:00; 星期六、12:00 到 22:00; 星期日、12:00 到 22:00; 星期一、12:00 到 22:00. 隱藏本週營業時間,POINT(24.799274 120.9643338)
日出咖啡sunrise cafe,4.7,238,https://www.google.com.tw/maps/place/%E6%97%A5%E5%87%BA%E5%92%96%E5%95%A1sunrise+cafe/data=!4m7!3m6!1s0x346837dbbfe307fb:0x9d942231dc4bd3f1!8m2!3d24.7948372!4d121.0031582!16s%2Fg%2F11s8xbh_c_!19sChIJ-wfjv9s3aDQR8dNL3DEilJ0?authuser=0&hl=zh-TW&rclk=1,300新竹市東區金城二路4號,星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(24.7948372 121.0031582)
那家咖啡館｜手沖冰滴販売,4.8,"2,720",https://www.google.com.tw/maps/place/%E9%82%A3%E5%AE%B6%E5%92%96%E5%95%A1%E9%A4%A8%EF%BD%9C%E6%89%8B%E6%B2%96%E5%86%B0%E6%BB%B4%E8%B2%A9%E5%A3%B2/data=!4m7!3m6!1s0x3468355acbc5f393:0xc49a4436ad3b9531!8m2!3d24.8047629!4d120.9632794!16s%2Fg%2F11gm9fr_z4!19sChIJk_PFy1o1aDQRMZU7rTZEmsQ?authuser=0&hl=zh-TW&rclk=1,300新竹市北區西大路465號,星期一、09:00 到 01:00; 星期二、09:00 到 01:00; 星期三、09:00 到 01:00; 星期四、09:00 到 01:00; 星期五、09:00 到 01:00; 星期六、09:00 到 01:00; 星期日、09:00 到 01:00. 隱藏本週營業時間,POINT(24.8047629 120.9632794)
一想一響咖啡,4.2,"1,145",https://www.google.com.tw/maps/place/%E4%B8%80%E6%83%B3%E4%B8%80%E9%9F%BF%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346835dbaa841117:0xc500923497bd720e!8m2!3d24.8085247!4d120.9789307!16s%2Fg%2F11hbt41f0n!19sChIJFxGEqts1aDQRDnK9lzSSAMU?authuser=0&hl=zh-TW&rclk=1,30043新竹市東區民生路58巷8號,星期二、13:00 到 22:00; 星期三、13:00 到 22:00; 星期四、13:00 到 22:00; 星期五、13:00 到 22:00; 星期六、13:00 到 22:00; 星期日、13:00 到 22:00; 星期一、13:00 到 22:00. 隱藏本週營業時間,POINT(24.8085247 120.9789307)
sumdao café,4.4,448,https://www.google.com.tw/maps/place/sumdao+caf%C3%A9/data=!4m7!3m6!1s0x3468370e0736dc53:0xe96a29c422190632!8m2!3d24.821943!4d121.0081774!16s%2Fg%2F11qn12dmrg!19sChIJU9w2Bw43aDQRMgYZIsQpauk?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市科大一路36號,星期二、08:00 到 18:00; 星期三、08:00 到 18:00; 星期四、08:00 到 18:00; 星期五、08:00 到 18:00; 星期六、08:00 到 18:00; 星期日、08:00 到 18:00; 星期一、08:00 到 18:00. 隱藏本週營業時間,POINT(24.821943 121.0081774)
Linger131．滯在咖啡所｜入所務必降低音量｜無訂位,4.6,456,https://www.google.com.tw/maps/place/Linger131%EF%BC%8E%E6%BB%AF%E5%9C%A8%E5%92%96%E5%95%A1%E6%89%80%EF%BD%9C%E5%85%A5%E6%89%80%E5%8B%99%E5%BF%85%E9%99%8D%E4%BD%8E%E9%9F%B3%E9%87%8F%EF%BD%9C%E7%84%A1%E8%A8%82%E4%BD%8D/data=!4m7!3m6!1s0x34683776f31f9d5f:0xc93b85adf4f42466!8m2!3d24.8081753!4d121.0310792!16s%2Fg%2F11fst5k0b8!19sChIJX50f83Y3aDQRZiT09K2FO8k?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市六家一路一段233號,星期二、休息; 星期三、休息; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 18:00. 隱藏本週營業時間,POINT(24.8081753 121.0310792)
自然在家書坊（採FB預約，謝謝）,4.8,245,https://www.google.com.tw/maps/place/%E8%87%AA%E7%84%B6%E5%9C%A8%E5%AE%B6%E6%9B%B8%E5%9D%8A%EF%BC%88%E6%8E%A1FB%E9%A0%90%E7%B4%84%EF%BC%8C%E8%AC%9D%E8%AC%9D%EF%BC%89/data=!4m7!3m6!1s0x346840f4be2cfae3:0xae69862241ed9b70!8m2!3d24.7032895!4d121.2124057!16s%2Fg%2F11dyxhd1gm!19sChIJ4_osvvRAaDQRcJvtQSKGaa4?authuser=0&hl=zh-TW&rclk=1,313新竹縣尖石鄉1鄰14之1號,星期二、休息; 星期三、休息; 星期四、休息; 星期五、09:00 到 16:00; 星期六、09:00 到 16:00; 星期日、09:00 到 16:00; 星期一、休息. 隱藏本週營業時間,POINT(24.7032895 121.2124057)
Share Day Coffee,4.8,83,https://www.google.com.tw/maps/place/Share+Day+Coffee/data=!4m7!3m6!1s0x3468374a43043a57:0x5a08621db97e364d!8m2!3d24.8317896!4d121.0200534!16s%2Fg%2F11s5xlsc4g!19sChIJVzoEQ0o3aDQRTTZ-uR1iCFo?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市文仁街32號,星期二、休息; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(24.8317896 121.0200534)
大山北月,4.2,"1,700",https://www.google.com.tw/maps/place/%E5%A4%A7%E5%B1%B1%E5%8C%97%E6%9C%88/data=!4m7!3m6!1s0x346847a505bf5687:0xe757e2977694c342!8m2!3d24.685446!4d121.138983!16s%2Fg%2F1pzt06h5_!19sChIJh1a_BaVHaDQRQsOUdpfiV-c?authuser=0&hl=zh-TW&rclk=1,312新竹縣橫山鄉大山背80號,星期二、10:30 到 16:30; 星期三、10:30 到 16:30; 星期四、10:30 到 16:30; 星期五、10:30 到 16:30; 星期六、10:30 到 16:30; 星期日、10:30 到 16:30; 星期一、休息. 隱藏本週營業時間,POINT(24.685446 121.138983)
Shmily Coffee Roasters｜興利咖啡,4.9,361,https://www.google.com.tw/maps/place/Shmily+Coffee+Roasters%EF%BD%9C%E8%88%88%E5%88%A9%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346837070a189dd1:0x3625f257db87c63f!8m2!3d24.8091723!4d121.0262117!16s%2Fg%2F11fhln7wk1!19sChIJ0Z0YCgc3aDQRP8aH21fyJTY?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市六家五路一段147號,星期二、10:00 到 20:00; 星期三、10:00 到 20:00; 星期四、10:00 到 20:00; 星期五、10:00 到 20:00; 星期六、10:00 到 20:00; 星期日、10:00 到 20:00; 星期一、休息. 隱藏本週營業時間,POINT(24.8091723 121.0262117)
飛行樹屋咖啡/B_loved Treehouse Bistro 老眷村中的藝術餐酒館 水煙/調酒/單品咖啡/藝術/海娜/塔羅/新竹在地精釀啤酒,4.5,681,https://www.google.com.tw/maps/place/%E9%A3%9B%E8%A1%8C%E6%A8%B9%E5%B1%8B%E5%92%96%E5%95%A1%2FB_loved+Treehouse+Bistro+%E8%80%81%E7%9C%B7%E6%9D%91%E4%B8%AD%E7%9A%84%E8%97%9D%E8%A1%93%E9%A4%90%E9%85%92%E9%A4%A8+%E6%B0%B4%E7%85%99%2F%E8%AA%BF%E9%85%92%2F%E5%96%AE%E5%93%81%E5%92%96%E5%95%A1%2F%E8%97%9D%E8%A1%93%2F%E6%B5%B7%E5%A8%9C%2F%E5%A1%94%E7%BE%85%2F%E6%96%B0%E7%AB%B9%E5%9C%A8%E5%9C%B0%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92/data=!4m7!3m6!1s0x346836137f18da3f:0x3fbac9ee5a29acb7!8m2!3d24.7922544!4d121.0045147!16s%2Fg%2F11cn92cjyh!19sChIJP9oYfxM2aDQRt6wpWu7Juj8?authuser=0&hl=zh-TW&rclk=1,300新竹市東區光復路二段18巷17號,星期二、11:30 到 00:00; 星期三、11:30 到 00:00; 星期四、11:30 到 00:00; 星期五、11:30 到 00:00; 星期六、11:30 到 00:00; 星期日、11:30 到 00:00; 星期一、休息. 隱藏本週營業時間,POINT(24.7922544 121.0045147)
沙湖壢咖啡館,4.3,"2,018",https://www.google.com.tw/maps/place/%E6%B2%99%E6%B9%96%E5%A3%A2%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x34684830c7334663:0x5c2439e6e8304a5d!8m2!3d24.7499841!4d121.04472!16s%2Fg%2F1td9svry!19sChIJY0YzxzBIaDQRXUow6OY5JFw?authuser=0&hl=zh-TW&rclk=1,30845新竹縣寶山鄉山湖路63號,星期二、休息; 星期三、休息; 星期四、10:00 到 17:00; 星期五、10:00 到 17:00; 星期六、10:00 到 17:00; 星期日、10:00 到 17:00; 星期一、休息. 隱藏本週營業時間,POINT(24.7499841 121.04472)
竹東莫內咖啡,3.9,"2,173",https://www.google.com.tw/maps/place/%E7%AB%B9%E6%9D%B1%E8%8E%AB%E5%85%A7%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3468487906cdbb71:0xc9995c055e3e7db1!8m2!3d24.7189693!4d121.0746002!16s%2Fg%2F11c43qf9rp!19sChIJcbvNBnlIaDQRsX0-XgVcmck?authuser=0&hl=zh-TW&rclk=1,310新竹縣竹東鎮中豐路三段557號,星期二、10:00 到 19:00; 星期三、10:00 到 19:00; 星期四、10:00 到 19:00; 星期五、10:00 到 19:00; 星期六、08:00 到 20:00; 星期日、08:00 到 20:00; 星期一、10:00 到 19:00. 隱藏本週營業時間,POINT(24.7189693 121.0746002)
生生Kapi• （公休、營業時間可以至IG、FB貼文查看）,4.4,180,https://www.google.com.tw/maps/place/%E7%94%9F%E7%94%9FKapi%E2%80%A2+%EF%BC%88%E5%85%AC%E4%BC%91%E3%80%81%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E5%8F%AF%E4%BB%A5%E8%87%B3IG%E3%80%81FB%E8%B2%BC%E6%96%87%E6%9F%A5%E7%9C%8B%EF%BC%89/data=!4m7!3m6!1s0x346837a75a39644b:0x422a82cf36df1cc7!8m2!3d24.8224288!4d121.034996!16s%2Fg%2F11v43yzltp!19sChIJS2Q5Wqc3aDQRxxzfNs-CKkI?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市勝利八街二段117號,星期二、12:00 到 19:00; 星期三、12:00 到 19:00; 星期四、12:00 到 19:00; 星期五、12:00 到 19:00; 星期六、10:30 到 19:00; 星期日、10:30 到 19:00; 星期一、12:00 到 19:00. 隱藏本週營業時間,POINT(24.8224288 121.034996)
HWC黑沃咖啡 新竹遠東店,4.9,149,https://www.google.com.tw/maps/place/HWC%E9%BB%91%E6%B2%83%E5%92%96%E5%95%A1+%E6%96%B0%E7%AB%B9%E9%81%A0%E6%9D%B1%E5%BA%97/data=!4m7!3m6!1s0x346837d747fac5d5:0xc6f5450881496edc!8m2!3d24.8252445!4d121.0573227!16s%2Fg%2F11f6fzgw3z!19sChIJ1cX6R9c3aDQR3G5JgQhF9cY?authuser=0&hl=zh-TW&rclk=1,305新竹縣新埔鎮文山路亞東段369號,星期二、07:00 到 18:00; 星期三、07:00 到 18:00; 星期四、07:00 到 18:00; 星期五、07:00 到 18:00; 星期六、休息; 星期日、休息; 星期一、07:00 到 18:00. 隱藏本週營業時間,POINT(24.8252445 121.0573227)
諾米娜下午時光「精品咖啡烘培」限定預約,4.8,97,https://www.google.com.tw/maps/place/%E8%AB%BE%E7%B1%B3%E5%A8%9C%E4%B8%8B%E5%8D%88%E6%99%82%E5%85%89%E3%80%8C%E7%B2%BE%E5%93%81%E5%92%96%E5%95%A1%E7%83%98%E5%9F%B9%E3%80%8D%E9%99%90%E5%AE%9A%E9%A0%90%E7%B4%84/data=!4m7!3m6!1s0x34682f5024d7713d:0x9b37925f0efc1bdd!8m2!3d24.9334924!4d121.0507912!16s%2Fg%2F11fv4j_q0h!19sChIJPXHXJFAvaDQR3Rv8Dl-SN5s?authuser=0&hl=zh-TW&rclk=1,303新竹縣湖口鄉和興路755巷32弄15號,星期二、休息; 星期三、休息; 星期四、休息; 星期五、休息; 星期六、11:30 到 18:00; 星期日、11:30 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(24.9334924 121.0507912)
輕鬆點咖啡,4.2,399,https://www.google.com.tw/maps/place/%E8%BC%95%E9%AC%86%E9%BB%9E%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346833f3bb096a17:0xad79ed1139978b81!8m2!3d24.8742102!4d120.9683394!16s%2Fg%2F11g6nl13xv!19sChIJF2oJu_MzaDQRgYuXORHtea0?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市302,星期二、08:00 到 18:00; 星期三、08:00 到 18:00; 星期四、08:00 到 18:00; 星期五、08:00 到 18:00; 星期六、08:00 到 18:00; 星期日、08:00 到 18:00; 星期一、08:00 到 18:00. 隱藏本週營業時間,POINT(24.8742102 120.9683394)
卡菲努努親子寵物餐廳,4.6,"7,134",https://www.google.com.tw/maps/place/%E5%8D%A1%E8%8F%B2%E5%8A%AA%E5%8A%AA%E8%A6%AA%E5%AD%90%E5%AF%B5%E7%89%A9%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x346837a40ba5be5d:0xc25a9e91672beae4!8m2!3d24.7752076!4d121.0548773!16s%2Fg%2F11ff5k49rv!19sChIJXb6lC6Q3aDQR5OorZ5GeWsI?authuser=0&hl=zh-TW&rclk=1,310新竹縣竹東鎮明星一路138號,星期二、11:00 到 22:00; 星期三、11:00 到 22:00; 星期四、11:00 到 22:00; 星期五、11:00 到 22:00; 星期六、11:00 到 22:00; 星期日、11:00 到 22:00; 星期一、11:00 到 22:00. 隱藏本週營業時間,POINT(24.7752076 121.0548773)
花院子,4.4,527,https://www.google.com.tw/maps/place/%E8%8A%B1%E9%99%A2%E5%AD%90/data=!4m7!3m6!1s0x34683723b282d727:0x9de9d2140fb8707c!8m2!3d24.8119308!4d121.0230312!16s%2Fg%2F11g0h_591w!19sChIJJ9eCsiM3aDQRfHC4DxTS6Z0?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市六家五路一段1號,星期二、09:30 到 17:30; 星期三、09:30 到 17:30; 星期四、09:30 到 17:30; 星期五、09:30 到 17:30; 星期六、休息; 星期日、休息; 星期一、09:30 到 17:30. 隱藏本週營業時間,POINT(24.8119308 121.0230312)
二泉湖畔 咖啡民宿,4.3,"1,348",https://www.google.com.tw/maps/place/%E4%BA%8C%E6%B3%89%E6%B9%96%E7%95%94+%E5%92%96%E5%95%A1%E6%B0%91%E5%AE%BF/data=!4m10!3m9!1s0x34684c1e67136673:0xaca10b09e7ee933f!5m2!4m1!1i2!8m2!3d24.6755274!4d120.9855324!16s%2Fg%2F1vs1plrd!19sChIJc2YTZx5MaDQRP5Pu5wkLoaw?authuser=0&hl=zh-TW&rclk=1,,,POINT(24.6755274 120.9855324)
小墊子咖啡甜點 ImMat Cafe,4.4,"1,075",https://www.google.com.tw/maps/place/%E5%B0%8F%E5%A2%8A%E5%AD%90%E5%92%96%E5%95%A1%E7%94%9C%E9%BB%9E+ImMat+Cafe/data=!4m7!3m6!1s0x346835daf12b8f07:0xbc37f0ad830438cd!8m2!3d24.8099131!4d120.9791689!16s%2Fg%2F11b6p1vl_t!19sChIJB48r8do1aDQRzTgEg63wN7w?authuser=0&hl=zh-TW&rclk=1,300新竹市東區三民路154號,星期二、13:00 到 18:30; 星期三、13:00 到 18:30; 星期四、13:00 到 18:30; 星期五、13:00 到 18:30; 星期六、13:00 到 18:30; 星期日、13:00 到 18:30; 星期一、休息. 隱藏本週營業時間,POINT(24.8099131 120.9791689)
杯貝咖啡空間 - 咖啡豆 | 濾掛式咖啡 | 會議場租 | 展演空間,5.0,142,https://www.google.com.tw/maps/place/%E6%9D%AF%E8%B2%9D%E5%92%96%E5%95%A1%E7%A9%BA%E9%96%93+-+%E5%92%96%E5%95%A1%E8%B1%86+%7C+%E6%BF%BE%E6%8E%9B%E5%BC%8F%E5%92%96%E5%95%A1+%7C+%E6%9C%83%E8%AD%B0%E5%A0%B4%E7%A7%9F+%7C+%E5%B1%95%E6%BC%94%E7%A9%BA%E9%96%93/data=!4m7!3m6!1s0x34683746aa0ead29:0xc1f8f8be626ec0b1!8m2!3d24.8226944!4d121.030233!16s%2Fg%2F11smv7cvcz!19sChIJKa0OqkY3aDQRscBuYr74-ME?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市自強北路93號2樓,星期二、12:00 到 20:00; 星期三、12:00 到 20:00; 星期四、12:00 到 20:00; 星期五、12:00 到 20:00; 星期六、12:00 到 20:00; 星期日、12:00 到 20:00; 星期一、休息. 隱藏本週營業時間,POINT(24.8226944 121.030233)
W.H. Coffee,4.6,276,https://www.google.com.tw/maps/place/W.H.+Coffee/data=!4m7!3m6!1s0x346847550d9e78b9:0xac7f1ced053efe7!8m2!3d24.7343621!4d121.1690458!16s%2Fg%2F11ggt1d9js!19sChIJuXieDVVHaDQR5-9T0M7xxwo?authuser=0&hl=zh-TW&rclk=1,312新竹縣橫山鄉,星期二、11:00 到 17:00; 星期三、11:00 到 17:00; 星期四、11:00 到 17:00; 星期五、11:00 到 17:00; 星期六、11:00 到 17:00; 星期日、11:00 到 17:00; 星期一、休息. 隱藏本週營業時間,POINT(24.7343621 121.1690458)
點 咖啡(黃梨園點心店),4.6,111,https://www.google.com.tw/maps/place/%E9%BB%9E+%E5%92%96%E5%95%A1%28%E9%BB%83%E6%A2%A8%E5%9C%92%E9%BB%9E%E5%BF%83%E5%BA%97%29/data=!4m7!3m6!1s0x34683b6f660a20e7:0x43ebfea48b5e34ff!8m2!3d24.8436432!4d121.125076!16s%2Fg%2F11rtlc14tq!19sChIJ5yAKZm87aDQR_zRei6T-60M?authuser=0&hl=zh-TW&rclk=1,新竹縣新埔鎮6號35,星期二、10:00 到 17:30; 星期三、10:00 到 17:30; 星期四、10:00 到 17:30; 星期五、10:00 到 17:30; 星期六、10:00 到 17:30; 星期日、10:00 到 17:30; 星期一、休息. 隱藏本週營業時間,POINT(24.8436432 121.125076)
It's Alice Cafe&Food,4.5,664,https://www.google.com.tw/maps/place/It%27s+Alice+Cafe%26Food/data=!4m7!3m6!1s0x346848049de105e7:0xb0d9904786a63adc!8m2!3d24.6663818!4d121.1168282!16s%2Fg%2F1tdwsdpk!19sChIJ5wXhnQRIaDQR3DqmhkeQ2bA?authuser=0&hl=zh-TW&rclk=1,310新竹縣竹東鎮,星期二、休息; 星期三、休息; 星期四、10:00 到 17:00; 星期五、10:00 到 17:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(24.6663818 121.1168282)
橋恩咖啡,4.6,498,https://www.google.com.tw/maps/place/%E6%A9%8B%E6%81%A9%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346836eb0d8a713f:0x3a37562a39fb27fb!8m2!3d24.8318101!4d121.0126401!16s%2Fg%2F1hf07fg0y!19sChIJP3GKDes2aDQR-yf7OSpWNzo?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市文信路297號,星期二、10:00 到 18:30; 星期三、10:00 到 18:30; 星期四、10:00 到 18:30; 星期五、10:00 到 18:30; 星期六、09:30 到 18:00; 星期日、09:30 到 18:00; 星期一、10:00 到 18:30. 隱藏本週營業時間,POINT(24.8318101 121.0126401)
Aspoon Aspoon Cafe阿本 紅蔘咖啡館,4.2,374,https://www.google.com.tw/maps/place/Aspoon+Aspoon+Cafe%E9%98%BF%E6%9C%AC+%E7%B4%85%E8%94%98%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x34683746f19036ad:0xfc723371d38c6c76!8m2!3d24.8078034!4d121.0384386!16s%2Fg%2F11fl47_tlr!19sChIJrTaQ8UY3aDQRdmyM03Ezcvw?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市復興三路二段168號1樓,星期二、11:00 到 21:30; 星期三、11:00 到 21:30; 星期四、11:00 到 21:30; 星期五、11:00 到 21:30; 星期六、11:00 到 21:30; 星期日、11:00 到 21:30; 星期一、11:00 到 21:30. 隱藏本週營業時間,POINT(24.8078034 121.0384386)
蕨蕨｜植栽咖啡店(營業時間見IG),4.6,309,https://www.google.com.tw/maps/place/%E8%95%A8%E8%95%A8%EF%BD%9C%E6%A4%8D%E6%A0%BD%E5%92%96%E5%95%A1%E5%BA%97%28%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E8%A6%8BIG%29/data=!4m7!3m6!1s0x3468356be4ed296d:0x372a6e9e8183107d!8m2!3d24.812908!4d120.9646902!16s%2Fg%2F11g1lx8bp7!19sChIJbSnt5Gs1aDQRfRCDgZ5uKjc?authuser=0&hl=zh-TW&rclk=1,300017新竹市北區中正路284巷18號1樓,星期二、13:00 到 21:00; 星期三、13:00 到 20:00; 星期四、休息; 星期五、休息; 星期六、13:00 到 21:00; 星期日、13:00 到 21:00; 星期一、13:00 到 21:00. 隱藏本週營業時間,POINT(24.812908 120.9646902)
森窯have a Picnic,4.6,"2,455",https://www.google.com.tw/maps/place/%E6%A3%AE%E7%AA%AFhave+a+Picnic/data=!4m7!3m6!1s0x346845f29664c34b:0xf43b00adf98b1d24!8m2!3d24.6417281!4d121.0880444!16s%2Fg%2F11h8c3kl74!19sChIJS8NklvJFaDQRJB2L-a0AO_Q?authuser=0&hl=zh-TW&rclk=1,31443新竹縣北埔鄉,星期二、休息; 星期三、11:00 到 17:30; 星期四、11:00 到 17:30; 星期五、11:00 到 17:30; 星期六、11:00 到 18:30; 星期日、11:00 到 18:30; 星期一、休息. 隱藏本週營業時間,POINT(24.6417281 121.0880444)
北角森林 - 河狸咖啡館,4.6,179,https://www.google.com.tw/maps/place/%E5%8C%97%E8%A7%92%E6%A3%AE%E6%9E%97+-+%E6%B2%B3%E7%8B%B8%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x3468417901962bf5:0x40291e6379370096!8m2!3d24.6973102!4d121.1960319!16s%2Fg%2F11jcx_5jd7!19sChIJ9SuWAXlBaDQRlgA3eWMeKUA?authuser=0&hl=zh-TW&rclk=1,,,POINT(24.6973102 121.1960319)
貳參咖啡西門店（3月開始週一公休）,4.7,"1,195",https://www.google.com.tw/maps/place/%E8%B2%B3%E5%8F%83%E5%92%96%E5%95%A1%E8%A5%BF%E9%96%80%E5%BA%97%EF%BC%883%E6%9C%88%E9%96%8B%E5%A7%8B%E9%80%B1%E4%B8%80%E5%85%AC%E4%BC%91%EF%BC%89/data=!4m7!3m6!1s0x34683594e5995683:0xbfa69249c8f926c6!8m2!3d24.8010455!4d120.9626898!16s%2Fg%2F1pzrzn1jj!19sChIJg1aZ5ZQ1aDQRxib5yEmSpr8?authuser=0&hl=zh-TW&rclk=1,300新竹市北區西門街152號,星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(24.8010455 120.9626898)
Henri Palette Coffee,5.0,64,https://www.google.com.tw/maps/place/Henri+Palette+Coffee/data=!4m7!3m6!1s0x34683714ecd74543:0x8fe79fb9d64fce9e!8m2!3d24.8348616!4d121.0078473!16s%2Fg%2F11y9skqm6x!19sChIJQ0XX7BQ3aDQRns5P1rmf548?authuser=0&hl=zh-TW&rclk=1,302010新竹縣竹北市博愛街304號,星期二、休息; 星期三、09:00 到 16:30; 星期四、09:00 到 16:30; 星期五、09:00 到 16:30; 星期六、09:00 到 16:30; 星期日、09:00 到 16:30; 星期一、休息. 隱藏本週營業時間,POINT(24.8348616 121.0078473)
COFFEE OWNER,4.5,374,https://www.google.com.tw/maps/place/COFFEE+OWNER/data=!4m7!3m6!1s0x346836fec7453915:0xb1fbb7d8d28b73a9!8m2!3d24.8147209!4d121.0286307!16s%2Fg%2F11b8v9slmh!19sChIJFTlFx_42aDQRqXOL0ti3-7E?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市福興東路二段109號,星期二、08:30 到 15:30; 星期三、08:30 到 15:30; 星期四、08:30 到 15:30; 星期五、08:30 到 15:30; 星期六、10:00 到 15:30; 星期日、休息; 星期一、休息. 隱藏本週營業時間,POINT(24.8147209 121.0286307)
Float Dept.微生咖啡「沒有訂位服務」,4.4,"1,260",https://www.google.com.tw/maps/place/Float+Dept.%E5%BE%AE%E7%94%9F%E5%92%96%E5%95%A1%E3%80%8C%E6%B2%92%E6%9C%89%E8%A8%82%E4%BD%8D%E6%9C%8D%E5%8B%99%E3%80%8D/data=!4m7!3m6!1s0x346835d10b40b093:0x2a7beb57a247a870!8m2!3d24.8073311!4d120.974516!16s%2Fg%2F11j438_9vs!19sChIJk7BAC9E1aDQRcKhHolfreyo?authuser=0&hl=zh-TW&rclk=1,300新竹市東區民權路111巷23號,星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 18:00. 隱藏本週營業時間,POINT(24.8073311 120.974516)
