區域,類型,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
北投區,餐廳,ChIJqcTs72muQjQRZrBTzCnlQVs,歐陸餐廳 C'est Bon - 北投麗禧溫泉酒店 Grand View Resort Beitou,4.6,245,"['restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區幽雅路30號,121.5149566,25.1380592,OPERATIONAL,{'open_now': False},AeeoHcIW0IleHUbjEp9LF7QUQOSQ_0CUDY9i6PtBNJM0sMGvy0axr8oEhijX5MN3BBQqD1UoDtg8kLp3EKPAWsaLub3TY9SLAzAOOkmB9oxdseDrHWtA8RJunW99zzMIJtJwgVfQYz67tOYLnUQ03rn8wkgQMO8J7nches62qGaqcyW1QvclKE5ufA9LYx1S4WUawXYkUdo4v5DnOV0VD1SbMDRI8E2WA-RqaIEWPPO1UxXnvGnmy0trRkyKWXm7wg0pYJ6hLTjiWu4AIwLBp8z3IWgu-zcPWj6N9P0mjcgFaQvrEcsv4Vg
北投區,餐廳,ChIJg2MM8VGuQjQRF16ushVKQGw,上享庭園餐廳,4.3,1257,"['restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區中央北路一段228巷1弄4號,121.4975171,25.136724,OPERATIONAL,{'open_now': False},AeeoHcJpZKFVtkADkMJN1Rrw1FTWXXYt5JQHjwnyWx67f8-R0n-9_eJZyYLUKfJeL9I9_XPY9xcaOPrYUCuxanmAz_Bg1VAK7__OpbzyUW4FUJPL-M7WnfJEcyxuKvmgX8lF5Xh3MqFXZ8pCJOQze-ptCvMvDWAj4oek6xhaNOxc27g_0PkBnUjzXv2xn8Q6Z4WjnjH_6WZyfOU4s7jA8i6xY7XQen_Et8KZHRkOldHFf_8rhUUQBKxD1Wg-I9roePTx0oF-Gl-R82AD-0_9qTkSKpbOqrQgGyTuSo1ZDpnlKg6ICBhchG0
北投區,餐廳,ChIJeyrNBUKuQjQR9nEJ_PLE_Ps,少帥禪園-台北北投張學良幽禁舊居,4.2,2063,"['restaurant', 'tourist_attraction', 'lodging', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區幽雅路34號,121.5138983,25.1385428,OPERATIONAL,{'open_now': True},AeeoHcKzIg_YnEWPD9Y0U-L7WwqrQNv2fS6kEu6bSPJx5YRc85mGxhdQPIqaVGgcXc5b7KtT2NHOquhwC2xT8_5VjXHh75nlddX1pkUisucqA9ZLZqjeGro3Q7AYMuprgAv-Q7xgR9wmVuhW4VOWJ3QLwMZWmMACU3gYeTG13zmMnbTqDT-zjEuyZ7LYpe5obrwvHKUFVQvj1TvA6AJg1FHO_jJ5BeAzeopTnQ5Hvhb9q9VOQdZWr1jxv5Pj8jDQG0E7UYwHzdoOhmAMOxV3PteyP67LnDCAyTBvqvMXm-D1leRYps6vfEc
北投區,餐廳,ChIJ-wpgilGuQjQRSXGg9sH8RtY,粟家牛肉麵 總店,4.2,3216,"['restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區永興路一段2號,121.4993941,25.1386775,OPERATIONAL,{'open_now': True},AeeoHcJiHePoElWQFT_g4t62TxdvSXLOM_lDwIcd6uB2j4UHABtQoXdeGUV4RSW7bGX4mY69WLp-WZv2pk9-FEg7T2dRL9IZwuRLiNJshvR0EZ3_w8Wv-n3IPiZvxsWo6ebyj4tb2E2pu5w71xUGd0aGg7-7m_bG8X9Zgij4UWwrpJqghoRhC8Le8OFbbRhVUH0J9FopCbXA2qfaF9DJZHSpbZChiEr_liFsvXWpEXgki_s10Ai_l1Dp1RVHD-XHfG5Ms90PG56vQWdBQGUsBdFfijgyBITJhrqcmV_Pb7sOHp2TF25Rt6M
北投區,餐廳,ChIJuyhfTVmvQjQRqS9NO23JTKY,喜歡廳西餐廳 (大地酒店),4.3,68,"['restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區奇岩路1號,121.5069944,25.1350425,OPERATIONAL,{'open_now': True},AeeoHcISqDVjQ-8QIQdMb9MXs68fQYrPMTb-lwgjk0iFbp1k8hkhlKkzMB0YdsTcg0puRpeQPQ7VuaY55UkKixjhRFOwmd9fWM76IamcMU45KiTpilh8YLxS4eGqirNnvIyfLAvjg8P4m_X5Y1R4PkHKnVeqCJL-v-905_p-7vAq123JjsF3-3kxzciwEgie82HWTh0x-ZclmGfwV660oPNBcN7phgT4N_t7UVCAWjlFvooryIqd96E0WLp0k4Xh_WKzMyHyW0xMVxHORVzdC5JUXI1GxFFK5zoCz34mAZuN-XF9S-fX
北投區,餐廳,ChIJb3wiSkWuQjQRYj2ArhtpNoU,陶板屋 新北投光明店,4.5,4194,"['restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區光明路217號2F,121.5038494,25.1362543,OPERATIONAL,{'open_now': False},AeeoHcIB0nw3EGLjK2a3fgnHjho9Pq3LsDBvoczh-Ty0QRlJG3NWVphOghsKJ7FBgaGMAN9etgPrAAYG2icX_V2QwKqMLPWBAdrsLRLi00KYZofqEVdEX_8Qi2QEcJEPxCvjJiej1j9ayWUyEdwObiWAlUt6LfxK4X3ALIboSJ6Zxb-b7f3tW1IiUR4LbBO_Ywee_jqP2b1TxCtPcxdlZT6XkSLXewGDYB-G0WobFcEm5t9JEIH7RiW1JztwjOZpLIOVbGmut6OcMGrg5-cnMVxf25lU04RvjnwxFahFdc4ZvVTOGBSJzCc
北投區,咖啡廳,ChIJk7jbcxKvQjQR-HWxzlgfSLY,山边咖啡 Brae Café,4.7,764,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",11241台灣台北市北投區溫泉路110-1號,121.511012,25.1362794,OPERATIONAL,{'open_now': True},AeeoHcLxCwfHOeFYov05W8v6iJbIVN8CR6pgkbh7w8awSpWNSAPUVkq6Flx8G8nkGtgvj-Mu2HLo70b3LPH0wc_bPoNrSChTBkP6v1K3FbGBYporH697FzU9DXj5Ig8JOE-rAFFkNNyTY7TuhtfqY6_khdW3XYMe9Ezu-aAhrerLKwWzMulvDShSrtrBUzEBSJmUd4MZdnTfQ2ppqVh8tADcG297YN_cIvoeGiPEuUAI_Y-gPwfxqq0H0DS9IFjBUMC4lkbb7aoRXnBBb7S4gqkWywB5YNRiJzDkyc4d5QZFWJCtffiuoFU
北投區,咖啡廳,ChIJJzGtyjivQjQRenMG7LW-GWo,北投 千景咖啡 CJ COFFEE,4.7,211,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區光明路200-9號,121.5037138,25.1359519,OPERATIONAL,{'open_now': True},AeeoHcJM616ifPgppEo_ys9iVIBbpnqj_moMkJPVLpyUILwvqDu85kaayDu44Pb_q1MV9nGREDat2f475NYR_reCXK-t7zI4h8-eQq9TK0jRMXU3R6fDiB7dIRYfhSY_sQjiXmgls7G3LgjzKtnD7B3XGt2Vy9hbu5g2S7sMxiMLMnURq6CMtWpQmjqAOV8KQsG4k8377AtPhead90_c95r0wiXpADpP5l9Y-ClDAkbTWCDn02vRkbY5nyUFEdDsu57_jew0f0mMVjINk2Tkifr0POA3nqQlHuUsbK4XLkswZd767jDsN8c
北投區,咖啡廳,ChIJybGQCXCvQjQRX1vw0Wi0ue4,走馬啡 WENISM CAFE 北投老爺門市,4.8,58,"['cafe', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區中和街2號,121.503704,25.1375891,OPERATIONAL,{'open_now': True},AeeoHcK9oxJCC5f7XKBXzRctZ0Ze00Al4vdRQe7i1AULtuONW3LsURQHsFNj6wJ5FzQzuN9fedKmBtKV2aDohstikP4aYxR2vBvqMPjG-nakxHuJ4hAcZ_fxIMnGsCwijKkvW9bk7OSnPWhTBQYwVAIMJBTPpWmZ1r0T4pGHeronpAMmqOACLTCHfRMYUUelP0fy7PucjQZ13JpKXp87KJikS6lnTGXUuvcXaI286e7GE2gHjWTtSBqjMFAYmci80n8ypD6DppOV-Nj50POx6yJVqRcYecJfOLvH5V-YSYlGlYkzEfFbTfc
北投區,咖啡廳,ChIJxYT9xlGuQjQRcOe6AcacQoI,拾米屋 SheMe house,4.2,1364,"['cafe', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區大同街153號一號倉庫,121.498977,25.1360203,OPERATIONAL,{'open_now': True},AeeoHcLgDYn98cf3KS9TY1krADYOir6Wo8wN4Xl10iW8wAiJWv53-q9UiVZCjLwSWN6NJ-Ff7aFN_XuNwwuuDxn1DAFFHqQBWvfdO8L2brH0jaZhwTwP_4JhHd9GVqiDKN8iTdmwxmctc1ddINzICLs8ouFpNg3l3mCQkCRv6rW1nUQ9jDLnRJ17XRR2W7jB_uwPavmDCnVanyufR6Z81yXMXkK6M0-Owz_m30x968d6hsIkHF-5E0reJzJ09LQbU6iex-5Ct7qMqf1evA8boRTzJCD8cJu_sVT4lNyjnDiO58CxwMO8Omc
北投區,咖啡廳,ChIJ4cQJ4KivQjQR1Tvuk-F3hxo,1996 COFFEE,4.3,230,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區立功街19號,121.4678512,25.1247339,OPERATIONAL,{'open_now': True},AeeoHcKdCBNwDOT7engQPf5kg9MsrIVYWHnxL16Mhy2Vrcg7XnkJcPZ2rZCOvAS_oyPvIrQM0mC5fn3eVzBFh3R-9r6iApvo5GdFQk6lPe5YkSEVB194c2lfcsvJa3GuOJ8SaC58OLyws67rSyAPgFUzXXVftC5wQHhkNKcdiEEPttKojYBiG-fBwcYhU9DqW1wEEbW26Owh1UD-7hwxsWg7VS4PLVrcZxi4vEIoGeHg8oYm38mODhlOB8ZJ3GsX2Jl-ozXOTzOjx-R9GzTwXOD81uyhrfvb_Z7gi6Na_pmHLpZ7mRrzXEo
北投區,咖啡廳,ChIJPwCCc4iuQjQRr8wito8HGug,Changing Cafe/淺淾咖啡,4.8,285,"['cafe', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區裕民六路114巷17弄2-1號1樓,121.5181027,25.1144029,OPERATIONAL,{'open_now': True},AeeoHcJOrFf5b61M_pDNyCtGCyhwn2-i4LZPUSv_VWvCGcsAgjy352C5u2uHTou3H4SHZasVdHJUEBa1j-v2L84p9osGVW7CONPODSt9TGX_yAVunmvP5kpTvnIkCEEtAqRqIP2761Sp2zD6wOXYjx_b46SkBK-Ba6oUk1XUhzjN5bDqg-YvDgaRbJkPOAnDwBqivR1Ts4QOG7kNiMjZzVwoAwoYpuVe7t13nGV6k-E86cOV7fckTM9_XbfXNAei_qkzQ_p7fcfDFyL2HBixnhsN055227tGAMll9Tg_bO2GanZsS6kccy0
北投區,咖啡廳,ChIJZc85mP-vQjQRenjCFHRVXvE,Corner Coffee腳落咖啡-北投咖啡|咖啡店|咖啡廳|自烘咖啡|手沖咖啡|寵物友善,4.9,502,"['cafe', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區石牌路一段39巷136號,121.50993,25.1175282,OPERATIONAL,{'open_now': True},AeeoHcL6YztdoiIBd5_F-7YePzA-Iprfnsfa3lOA2unJBvt5gURvHCL4L2vL_XvPH3uPhzU4JyVVxuUiNELwTx6H2wYcZP1pSlNWftqjC8iDb1yZjAbmDX3XOUeaGVgmBH2JTBZSa9ZZ2cxuHF8NOl3iYC-fgxoOsbRPPBQfvUn3volKfKaMe8MsaWf4jf3m1hFWkq_giZTitGYiF-61L8DYtvjGeOl96l3GNfSOiPenq6FLjHeLv6lid8wB2cr94iqdZJe_B5ttQaNAAvDd4-niy5S-nGk3Ot9Z_ENjm-dzyjjKSxhfj_w
北投區,咖啡廳,ChIJ24oL92qvQjQRAgYcZh0ScI8,1975 Antique’s Cafe Tea Room,4.5,634,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區大業路719之1號,121.501915,25.1374885,OPERATIONAL,{'open_now': True},AeeoHcI5yNTplueAPGzC1ITlb3OnA8g8YTKnwWX94yezzFmCl2Gn4f6V11yn4m_tiAkFZvKaBLPpfEo_9yNKqePTcRTEnassQZKgwHIPCOykEMGkTwSAWnoeVzkrPY_o5L6R1fKNLHpRQwjkTe2lyppMTZ3gIDcIYo_9ljfK1w6tMC7GxDjxCDZmQEDD9ZmXa7BwVh70mlAcw8N38PHjnfN0RDQDkwV9gifNibJkYPj5-WhXWHcUIWuN1KBHS9PeWG-Mz6bJDd8FbW112iEa0XfbnxJU4CHoAcY1jgmbBHGXBnzZ1Wz1pdM
北投區,咖啡廳,ChIJy7z1FYWvQjQR9cjUzhxiTs0,MeJA cafe,4.6,266,"['cafe', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區光明路2巷21號,121.4998908,25.1310669,OPERATIONAL,{'open_now': False},AeeoHcIPJ-2EC-EJrtd_qwAmSfJdJhfTjn4r5Oul_shhpPim03wb231Uya3p7R8WkmMJufCjYAKkt5MdZV4p0TmLqGWr-oS_6nqO__7Trl1AgqG9Ywl-rCdWWd31bDb79oZbPB9YSFAofmNQpk1igIiEBfwB60dIx2nPYvBlXiEaed8ouHthysPa7MFus5UiYVUdcIrK3UawwDZ2QmQ5VeZFwZmTEIdLaIzZbWkO7K_ihH_XPqqaZPk4FVzWAdt2dIqwkFF9ZqC7Oxybz-OBJdu6lvIcKT4qG5sKTOPSyXU6qRimTT9iVP0
北投區,咖啡廳,ChIJZbaKGR-vQjQRkWsOAD0pLSQ,穠咖啡 Nongcoffeeroaster（無鹹食、無訂位）,4.5,340,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區明德路146號,121.5208015,25.1105371,OPERATIONAL,{'open_now': False},AeeoHcKEzcpIIaOCu1YTwp3eN_fGT3IhvnzhOg84JeqtWVN9nlVmSKe8oF7j-5YLzV6cihMyAOp9tptKLL5xtCCaO2CfUzrSMBhhICFEmwqMxpFnvOgFA89Vj8XMfsOZgEsCv58hOXrBHBL-5Hlo33tBRAL2U-XGemB6aeMaJecRumOkRCClpkl-AqPFNL_tAgCe_pPRhTt0ik61leIbzfQYeCdTqCojJfhKcBSVtxs5qavqFRLNIRD0VyehSJGcxnFM-UQA1IxuWThbh7rbPqg_IbbkDPlv-3QJrEAN6evnW9JyLyBh_7w
北投區,咖啡廳,ChIJtZW9wVGvQjQRzDrXmJlaeqo,吉利咖啡(即時公休異動-IG&FB:JILI Coffee),4.7,160,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112034台灣台北市北投區實踐街75號,121.5103774,25.1153757,OPERATIONAL,{'open_now': True},AeeoHcKRXiY9oxk0F5JS2jDr8Dr8ct__i1ndERunde23uTX1kJ4HMOdnCgFgGOQ4OYsX68UFUE-hSgFDjIXihK4Cth-FqEYsYJTl4FSKssbL2AIlBTPVrbrinu_sKg2HT4gYs8WRWUS91iDRXLs0mShgTJbuF3mRdMNjycCojljcNq7fexpKCVdSL5wpOPRPaxNsNIZQwiJZdJMiy4J-ScubBwQLUnstrWAzV3gY15Bd7ILIkMgx9eN94AE9cK1JssrD7n8wnhDq8c8RTGcsbQgKdTO32U2Oh88BRSULQHXYCGV3MegBQs8
北投區,咖啡廳,ChIJ1WU2R1GuQjQRxC5o3mWPKfs,N Café,4.2,560,"['cafe', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區育仁路18號,121.4983165,25.1330916,OPERATIONAL,{'open_now': True},AeeoHcIHs44sJB2xBCM7KUbizLz6vtk2nnLbVuxRXIeUYABJ2nZ1E6zrZUxrOsNMJDEGoFjVgQoNVRQ2LKimsdCV7yyrpSCx11hqPhD6-s7iUTPnZaVZf9bVNgrf_Y25xNc0HCUj-04d03o628EzVzwnbL01R_uj3-ZjYIa3HDF3Z0Tmm2RyaLOiyqV4qWoaRMyUGzP-KTGfw571SoXTgt8Eo8DpCjk9dH6uSzrHRZAJmgBdGpLaygr-cgJ8E4mOkQBjXw5uzHfl9Hqyzf2wr0Qft0V626zTcVWl5f5GQtFrO6TsogcMn2k
北投區,咖啡廳,ChIJdd4qt-mvQjQReT8l_KqD5nk,HOBE CAFE,5.0,288,"['bakery', 'cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區立農街一段257巷10弄19號,121.5061027,25.1201013,OPERATIONAL,{'open_now': True},AeeoHcIXv6YMlZ8mpGdyLBUpM2wEHneKfDslEixBKptHM5D0ZMgqynkoEGp2ESqFCSiLCMPYH58AkcXNi_-gyWuS5QRBZcH5QgB-aAZ_AOYSu8fm-SNgtz4d90uwOgKE9O3S0K3juEPaRgSqq0ZlagKFyqEMOGz3B8hjWLKVvoM3mWM5_95z4Z8EZ3_MFLWWdEK8faX110TjragyesnYqtHH5jhl9z2g3JBY5enSu6QOqc0Tz_TNSmuQ2NrYEfxneQfPejLrEtDsD3D6fwAlKk1Gi317a4mv5tXVjkK7WcbVvH2pMWHuvtg
北投區,咖啡廳,ChIJqZiptBivQjQRmdV-u5szbtA,Reeds Coffee & Bakery Beitou,4.3,518,"['cafe', 'bakery', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區磺港路6號,121.502039,25.133288,OPERATIONAL,{'open_now': True},AeeoHcJ3hNbnJjo_mzqfKokeIGEwOQ2QkFsVZiUQOufD4cpiiX7I1wPjOl-UazUrBjEDpKgqBR7lO7fEKk0eTXdl-hK0B3Q7jHgmFP7X9rKJU9Fy5uo82y-2IbEiH8jGuAhQzwnlNf9T3iGt3yMz9eHtrupChruz948Bp4Ak187JwkfY-4CegloGuZlJmK6eN-FgLK4mfBvvcrOP8gqmk6x1BvzWlOStVUvTIJz-H3GirdYsX2QjUXJ3rgYHqi24RPiX1DQoscVYfN6Yw7GGU2nYF_7FtY80BJKznNjE7D88tSgYyB90ac8
北投區,咖啡廳,ChIJIzAxSgCvQjQRP4kH_C8T2Ac,皁咖啡,5.0,81,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區育仁路8巷3號2 樓,121.4987251,25.1327138,OPERATIONAL,{'open_now': True},AeeoHcK97TVvNS5FnGe2j34ICJp3tenyiUtb7Vz4IAQf4LmLCfq9ChcRknRaycZeniLUS4c0TjC_RiQlK2F6XQ6xeyuB34t_Dm03dId39D0ZBqXxM4hK3wbUGf2sqphsFzLT8vi6rRLSoUOGXKpc3Zy2xcg8rrEb1yoGNQXMblQmvLSe9QPH7HWfEE-91eaVOLwdTbfwelEzL776Xkt6KwLRNxFp_uuH_iW60NaYuom1_UpnE-v2TH9kM7HV2vAMqNB24DWQr9RftrSM26VrcoBpotBnZtR7-QFkC1ax0-8TG7DMQQysl6w
北投區,咖啡廳,ChIJtyQGNEWuQjQRjsXfFxN-rug,北投馥村咖啡,4.7,123,"['cafe', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區光明路220號1樓,121.5047168,25.136249,OPERATIONAL,{'open_now': True},AeeoHcLFn9zNDCtYCyx4xWg9s1w1MuWxjZqgmLa6B-BXS3UTBbyLaZREgr_z1idEu_hGqreJxYkUIKTrwc2MnXmBWKh95XaRb5QUfL1xXeCQ6d5_70C2M7v_dyIYtrQ3cHngzMxTEHld7xLhGVK_tttVQ2-gJI-vMummcSyQFnKANGdfhpzYt0526NyE02lJRwQlLGgfHrV801PIH9pf2j_Kno_-WDkbcLci9D6iGU7ESRPaxAQ6ptsDQ2S3JWrWtXpvWeoQNpqdGZZaw5wYkqFB9Ai-2bSHA0463rv3d2OpeEBJZxpHi6A
北投區,咖啡廳,ChIJQ-XN0YyvQjQRMdAUlIogZts,休息咖啡館chill cafe,4.9,174,"['cafe', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區西安街二段259巷6號,121.5071227,25.119817,OPERATIONAL,{'open_now': True},AeeoHcLVCGNpsofFvooEcegGdYYGit1-LFscyeIbOTG18dRV8-eNVlID4dbtHjaSx55p35FmpE1O5xwQvT7WxaTtP-Cjz52cscyv8nlceZm62vd_R-JxOTaLjbAQkwhQ0sgVs0NlteFbw-5757FzxOKVHGGMpSzS0N4xsz2OEuRYUAkVoqexAc1Ubug5fbLNVBy05fxSbWDApx5liMQZSvRBQfFkbP-1to41ckIJMzJJx8l9bq3ttMQSA3lxCAs2vYUefUnocitWGNgebPp1h7RcsS3si3rbavZWQzBzlflr-5zbsVlJUCo
北投區,咖啡廳,ChIJZVCLpJqvQjQRT3oDbysd7PE,A N G L E II,4.4,377,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區榮華三路36號1 樓,121.5209819,25.114104,OPERATIONAL,{'open_now': True},AeeoHcLBslcJvq9_Misz7_s_mAxicN0pNQVEbc3nGwyzklv0wshaKa670Y7j2VOWY2RBF64dWj7anAyA6MbNLEgbvJm7h3I6ZRp2HdgLM5-yHL_UMCAoaVg65l5HSUGy4Oa27QWSSEvWPVAZOSPFOc70_AM_pm25t-MzJByNrt4hXNO4wnG5pXqzBgEpLRpkZsHdpB4soPrxUUXljVXWPALzUcqGgSlbnerAMBdZ1YlSlYOAf8CNUUhnRadJZsx0DxmjM3Y2J2BAHettmSktpmXYvp_jfLGsXJqWJx68qTSRETufh-qYlMI
北投區,咖啡廳,ChIJa42NeviuQjQRK1t5PMVDgXE,咖啡先生 北投店 Mr. coffee,4.9,70,"['cafe', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區中央南路二段19號,121.5005259,25.1257367,OPERATIONAL,{'open_now': True},AeeoHcJq-zDXx0xMO5FP40jYuZOknKVtPdteGaUDOGyvM9i6EBfskJihI6iy8PHXE6e5WbsPrBcRsu6fnJnhNtT-J7dm87vfNJHfdxThE60dKoMBepcNSfz6Mg6M59w-SklJ8sbWULOxi5ksrXkTI10V7dlx4g7yf5Wo44yIYrY-AhC2OB1zUkhDgE4iPJFuALDBvXWSKYflLrmNyJi_o3Uxm4C-DiqJ-lTldmP_M3Z65UKZYTjS3JGn0oWuNulw5MtnVQUKcsUfDiQ9mrzcZXMK6BeDX94YD4ttg08sfqJeu1fC8kFIQXs
北投區,咖啡廳,ChIJFz3KQKavQjQRkj90s2SPDLY,土曜咖啡&ASFT選物店 精品咖啡x甜點輕食x運動機能衣,5.0,85,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",112台灣台北市北投區公舘路306巷19號1樓,121.5060307,25.1251984,OPERATIONAL,{'open_now': False},AeeoHcJI_FeWbl6JeirO3R1QyOp4X6CFFAKpv3U-EK9Izt1JHN3IY7r-4gROrTJ6L1pwVxAIHV96ykrM1aMQROVpuHxs4-WkVq1Wrn4sV6x66BeD3eOjOEsgu9D4wCnsAsqgB9OX2VoY-E3upIPhZ-W4ELEQG1xCW0MnnKE26PUGYW5PpcrJK6Kpx3PpxkRnXZvxZRX-fop120STMTNJEnr5ri0djDzN-vmPhcqBuvaxwbExE5Lzavj0-PbcuABTT2lIe4dZWYYiI2zMnZiE24givC0JfFk-nOuGEZ7e4KMoozvw8JKHvyY
文山區,餐廳,ChIJXRobUI4BaDQRTcT-x-lrF48,LAX 慵懶 貓空景觀餐廳 求婚告白 遠眺101 品茶喝茶 寵物友善 聚餐包場 婚禮,4.7,2214,"['restaurant', 'point_of_interest', 'food', 'establishment']",116台灣台北市文山區指南路三段34巷12號,121.5801497,24.9746118,OPERATIONAL,{'open_now': True},AeeoHcLv27XacOze2Mzr2X9T9bGIvFaokQZlvQJbaTVK_gwiwQnSHt341vcysRjuQIMsspFFHDYV6fG29uayqk8Ao8_15CG0r_ppMsITpyYJvlo5hdcJdyb4sugcohzmTTG1RZHbPvZYCKOQwmpfr2YwuXWOOXlJ7-i9w8JfXh0DD33DccbdU7PUd6c5CvVQv0JSCFYDuIqlNistZd-9ZnBNZPiYXwvWCnQ5g9Y6MfxexVd4sozY5USZtfMMQ-oc1oUtyPOuLri0PKrie7BYxyp-wgoT8U2WQQAQcqXAVQqPBo2E5ZCy4Ds
文山區,餐廳,ChIJFcuGeeGrQjQRXbLo00s2VjA,A Nook Bistro 藏匿處（下午茶時段14:00～17:30暫停供應）,4.5,341,"['restaurant', 'point_of_interest', 'food', 'establishment']",116台灣台北市文山區景華街52巷2號,121.5437375,24.99458,OPERATIONAL,{'open_now': True},AeeoHcICFYyt4DyWxStlCgH8aehuTMc_duJLJIfT0cp-z7AtMsTcc8NGKoq607_ntx8d2ulsJGPN0HAmpEJhfJRfLwTRMzrfXpEOQ9Y7meBgkk7utdZP81sVszvoh8oypeF5jZkYH4McnmiTZhHWth3CIy-FI5inNpFXzdY4eF87ieWhkFYSUUmb1sdleuJLfcJX3ghscwXSuR0i9FPKofy7DX1iq9evmU5xP8TN8cXggCaUe_oA2Z29r4BZJ6lCbfEdz6qBIIEiCKeDRlN4LT3ULnSWMRjvNc6ThyoojOXDNhGM1_3mKsk
文山區,餐廳,ChIJURTE5n2rQjQRgj-n9IMohFU,呼嚕小酒館,4.7,2113,"['restaurant', 'point_of_interest', 'food', 'establishment']",116台灣台北市文山區指南路二段106號,121.5794751,24.9861386,OPERATIONAL,{'open_now': True},AeeoHcLHnQuBYLz6Gfv5lCJGBeWzUiDCRr16LqvbWl7mCCsP0ppcRo_sJbTjjWNBaij72Gcisuf8vvQB8KLJ0eB5GXyg_3DCqMxaD6uRQzgy1bHcZ-GcYZscpyg33z744icW2fQgkQTHYQr2yd2mVQVRN-F6D4THPjDb4tF3dJVVbdwz3ZqEjI9mFDBrUb3s13epTe_OHGB0XG1fGUyDJa3dIDvxW3judB7OoCIr1ty1WZDQZt9iHT_N1dz8gWxGF_eS4wyB_wlXiRZ75G7v5pByQjB-spnKdoRfEkqu1b4zffJJGbYUcqQ
文山區,餐廳,ChIJiRDpRsurQjQRcHk6v2b4YPM,徙巷小餐酒,4.6,596,"['restaurant', 'meal_delivery', 'bar', 'point_of_interest', 'store', 'food', 'establishment']",116台灣台北市文山區木柵路三段49巷12號,121.566124,24.9890729,OPERATIONAL,{'open_now': False},AeeoHcLOON5-0gZoBj9Hm23Rio4yJdlecQ6FNNwcxw1BQlH2gckXr_2e3C9GQXbtFdSSXXQLqho0FfSdVQ27CGUDvX89Weux8qdBn2KaBinuTZnaKzmzUM7g9UOAYz1R5p2HNS1artpD9_b-KJjcA9awGmRfXJu-3ae-lwHD63dkI3FR3RumJWacx9Vffy2-UQhIzmVexl-BUvbEldb-BHieTa53WZ_lk9Evo3OHjpbOKG18-rl4AQMThi0Yu5ou3O86UNA_aBhfwcADjW2MxniH1jMM0OjiTdtGfOI4423RMbIAXPDR5_o
文山區,餐廳,ChIJx_w_PKOrQjQRbwBUY7lP_eY,小聚苑 cafe,5.0,286,"['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",116台灣台北市文山區木柵路三段103巷1號,121.5680104,24.9888656,OPERATIONAL,{'open_now': False},AeeoHcK7M6KtIZn99xC6gBBkBKX1Iktaqgoe4UZqfF9hz1lr4bTKxvxifNaj4WBjRtsaQczHhjfL3_s8772Uor6niH3QNTe1nFYee6Cs60BQIdEnqUErZnaHIPE2p4saty7D4dkMVnWx26TqoKRoPIevsZnzrUhr0R3UQez4SItx7ujJY5fzS4Ne0L67VUDOEPcIbCFH8fIzH2icruDitX_qSm0b_T52OiKFq53GoVw75t_WRtzrcdnqcuMSKzztvsCppdTZJ8Fp0GjOffNnZNhvYqX8V-KgZNfWDqAqAreqXBawE9uqkO0
